-5910,1092,43,-85949,-1276,-146,-70486,-2743,-96
-5904,1052,45,-85959,-1258,-147,-70507,-2583,-100
-5895,859,55,-85969,-1387,-146,-70527,-2524,-112
-5889,832,52,-85979,-1310,-150,-70545,-2550,-109
-5882,936,44,-85989,-1329,-149,-70565,-2493,-116
-5854,953,51,-86032,-1353,-151,-70642,-2487,-147
-5848,1015,47,-86042,-1319,-149,-70661,-2506,-159
-5839,816,57,-86054,-1373,-148,-70681,-2536,-167
-5833,876,48,-86064,-1377,-149,-70699,-2566,-174
-5826,974,52,-86075,-1468,-147,-70719,-2553,-177
-5821,809,61,-86086,-1457,-148,-70739,-2709,-180
-5814,954,57,-86095,-1471,-144,-70757,-2694,-180
-5806,950,58,-86107,-1506,-138,-70778,-2676,-187
-5798,918,51,-86118,-1338,-147,-70801,-2682,-181
-5792,1021,53,-86130,-1409,-142,-70823,-2778,-174
-5784,811,59,-86141,-1407,-140,-70844,-2869,-174
-5778,990,52,-86151,-1358,-144,-70865,-2812,-169
-5769,862,58,-86163,-1339,-143,-70887,-2963,-158
-5761,994,54,-86173,-1376,-142,-70910,-2799,-157
-5755,964,49,-86184,-1432,-138,-70930,-2869,-150
-5748,1019,53,-86195,-1440,-139,-70953,-2811,-151
-5741,995,57,-86207,-1418,-137,-70974,-2759,-143
-5733,970,58,-86219,-1445,-139,-70998,-2793,-139
-5726,980,59,-86229,-1437,-138,-71017,-2812,-130
-5718,996,49,-86240,-1410,-138,-71040,-2795,-125
-5711,1042,53,-86252,-1399,-138,-71063,-2863,-113
-5704,998,56,-86263,-1436,-137,-71082,-2653,-122
-5695,1038,56,-86274,-1380,-140,-71103,-2639,-118
-5667,972,57,-86317,-1420,-138,-71181,-2607,-124
-5659,881,58,-86329,-1535,-130,-71203,-2481,-130
-5651,977,57,-86340,-1494,-133,-71224,-2514,-131
-5643,981,57,-86352,-1489,-132,-71242,-2494,-136
-5637,981,59,-86362,-1507,-130,-71262,-2484,-143
-5629,1004,58,-86374,-1491,-130,-71280,-2535,-147
-5620,992,49,-86387,-1440,-132,-71301,-2574,-149
-5612,1032,51,-86398,-1330,-135,-71321,-2515,-157
-5606,1042,53,-86408,-1491,-130,-71339,-2497,-158
-5598,1038,54,-86421,-1469,-132,-71359,-2603,-156
-5591,1035,54,-86431,-1553,-128,-71379,-2647,-163
-5584,991,57,-86442,-1502,-128,-71398,-2663,-164
-5575,990,53,-86455,-1487,-128,-71419,-2697,-165
-5566,986,55,-86467,-1450,-130,-71438,-2714,-165
-5557,977,52,-86478,-1468,-128,-71460,-2661,-169
-5550,1012,49,-86488,-1461,-131,-71477,-2769,-165
-5543,1000,49,-86501,-1442,-131,-71500,-2747,-162
-5535,1004,49,-86512,-1438,-132,-71521,-2684,-170
-5527,967,50,-86524,-1545,-131,-71544,-2723,-158
-5520,1148,48,-86534,-1508,-131,-71562,-2746,-162
-5511,1009,50,-86546,-1529,-129,-71585,-2792,-150
-5502,994,50,-86559,-1452,-132,-71607,-2811,-145
-5493,963,49,-86571,-1544,-131,-71629,-2815,-144
-5486,976,49,-86581,-1480,-132,-71648,-2781,-139
-5479,1021,56,-86595,-1569,-130,-71670,-2682,-140
-5447,1045,52,-86640,-1541,-132,-71752,-2705,-122
-5439,1060,47,-86653,-1670,-129,-71774,-2699,-116
-5432,978,48,-86664,-1566,-133,-71793,-2677,-119
-5423,1001,46,-86677,-1664,-130,-71814,-2570,-127
-5415,1026,47,-86689,-1499,-135,-71836,-2663,-121
-5407,990,47,-86701,-1585,-133,-71857,-2647,-119
-5399,1005,49,-86712,-1569,-134,-71876,-2608,-122
-5391,961,49,-86724,-1565,-133,-71898,-2591,-120
-5383,953,47,-86738,-1633,-129,-71919,-2520,-124
-5374,1120,43,-86750,-1538,-136,-71938,-2553,-128
-5368,1041,44,-86760,-1639,-132,-71956,-2367,-143
-5359,1258,42,-86773,-1569,-134,-71975,-2428,-147
-5351,1084,47,-86787,-1616,-129,-71995,-2423,-154
-5343,1144,49,-86797,-1616,-133,-72012,-2492,-151
-5334,1065,48,-86811,-1600,-131,-72032,-2502,-156
-5325,1232,42,-86824,-1605,-132,-72053,-2573,-156
-5317,1063,44,-86837,-1629,-129,-72073,-2567,-163
-5308,1078,45,-86847,-1595,-130,-72091,-2514,-168
-5300,1048,56,-86860,-1748,-125,-72111,-2508,-172
-5291,1048,49,-86874,-1635,-127,-72131,-2622,-169
-5284,1182,39,-86886,-1736,-122,-72150,-2608,-175
-5276,1061,52,-86901,-1640,-125,-72170,-2633,-170
-5266,1007,47,-86913,-1651,-123,-72190,-2596,-181
-5257,1100,42,-86926,-1643,-124,-72211,-2783,-168
-5250,1054,53,-86937,-1577,-131,-72231,-2605,-175
-5219,1163,48,-86987,-1693,-129,-72315,-2810,-149
-5210,1047,60,-87000,-1628,-130,-72338,-2753,-145
-5202,1023,55,-87012,-1596,-131,-72362,-2751,-137
-5193,1062,52,-87025,-1582,-134,-72382,-2808,-123
-5185,1163,45,-87036,-1598,-133,-72402,-2591,-133
-5176,1271,49,-87050,-1594,-135,-72425,-2802,-107
-5168,1280,48,-87063,-1650,-135,-72446,-2613,-116
-5159,1214,54,-87076,-1719,-128,-72468,-2688,-100
-5151,1040,67,-87090,-1812,-126,-72487,-2659,-100
-5141,1000,64,-87103,-1710,-130,-72508,-2447,-109
-5132,1006,62,-87117,-1705,-128,-72528,-2483,-108
-5123,1018,60,-87131,-1703,-130,-72548,-2529,-101
-5115,1084,58,-87142,-1708,-131,-72566,-2349,-122
-5105,1032,61,-87156,-1675,-130,-72585,-2466,-110
-5096,1033,64,-87170,-1707,-128,-72605,-2345,-126
-5087,1070,64,-87182,-1763,-125,-72624,-2449,-129
-5080,1036,62,-87194,-1769,-127,-72642,-2327,-137
-5070,1094,60,-87209,-1771,-128,-72661,-2258,-155
-5060,1115,59,-87223,-1738,-126,-72679,-2406,-150
-5052,1170,53,-87234,-1673,-132,-72696,-2376,-167
-5043,1211,47,-87248,-1622,-134,-72714,-2338,-176
-5033,1124,50,-87261,-1669,-133,-72734,-2535,-170
-5024,1017,61,-87274,-1701,-135,-72753,-2483,-180
-5015,1090,59,-87285,-1744,-133,-72771,-2527,-179
-4983,1176,46,-87333,-1738,-137,-72844,-2543,-195
-4973,1085,54,-87347,-1692,-140,-72866,-2748,-178
-4964,1092,56,-87360,-1815,-136,-72888,-2662,-181
-4956,1162,45,-87373,-1805,-136,-72907,-2793,-173
-4946,1149,53,-87386,-1868,-132,-72929,-2828,-161
-4937,1125,55,-87401,-1820,-135,-72952,-2839,-149
-4928,1212,48,-87416,-1872,-130,-72975,-2928,-126
-4920,1113,56,-87428,-1851,-132,-72995,-2875,-122
-4911,1071,60,-87443,-1779,-132,-73017,-2869,-106
-4903,1146,57,-87457,-1812,-128,-73040,-2703,-107
-4893,1152,60,-87471,-1785,-131,-73063,-2654,-92
-4884,1212,53,-87484,-1836,-128,-73082,-2646,-90
-4875,1120,61,-87498,-1878,-128,-73103,-2583,-85
-4865,1209,53,-87513,-1836,-132,-73125,-2438,-87
-4856,1129,60,-87524,-1905,-131,-73145,-2418,-82
-4847,1200,55,-87538,-1837,-133,-73164,-2439,-85
-4838,1199,60,-87552,-1712,-138,-73185,-2358,-91
-4829,1187,59,-87566,-1836,-135,-73204,-2277,-97
-4819,1128,63,-87579,-1815,-136,-73220,-2380,-98
-4809,1255,58,-87593,-1794,-141,-73238,-2270,-109
-4798,1258,49,-87607,-1908,-135,-73256,-2171,-130
-4789,1241,53,-87622,-1804,-141,-73276,-2193,-140
-4781,1217,57,-87634,-1972,-133,-73291,-2194,-145
-4772,1194,57,-87649,-1835,-137,-73307,-2325,-151
-4762,1227,59,-87665,-1838,-139,-73326,-2350,-160
-4722,1266,53,-87723,-1871,-135,-73399,-2459,-194
-4715,1270,57,-87736,-1896,-133,-73415,-2440,-207
-4705,1206,59,-87751,-1939,-128,-73436,-2556,-200
-4695,1219,57,-87766,-1856,-130,-73456,-2589,-198
-4686,1243,57,-87780,-1808,-133,-73477,-2705,-198
-4678,1161,64,-87795,-1760,-136,-73495,-2623,-198
-4667,1240,61,-87808,-1852,-135,-73517,-2655,-196
-4657,1224,64,-87822,-1886,-135,-73539,-2882,-176
-4648,1260,58,-87837,-1923,-136,-73561,-2855,-164
-4638,1308,56,-87850,-1755,-141,-73581,-2997,-146
-4628,1291,53,-87866,-1829,-138,-73606,-2867,-142
-4617,1268,57,-87879,-1869,-140,-73630,-2837,-118
-4609,1245,56,-87892,-1790,-143,-73650,-2842,-104
-4598,1218,55,-87907,-1821,-142,-73674,-2742,-94
-4590,1260,58,-87922,-1892,-139,-73697,-2770,-84
-4579,1233,60,-87938,-2002,-133,-73718,-2527,-80
-4570,1248,52,-87950,-1988,-142,-73738,-2613,-75
-4559,1254,53,-87965,-1958,-140,-73758,-2439,-74
-4549,1290,55,-87982,-1852,-140,-73777,-2318,-76
-4539,1217,56,-87998,-1934,-139,-73796,-2336,-76
-4530,1164,57,-88012,-1974,-139,-73810,-2206,-89
-4520,1233,55,-88026,-1785,-145,-73828,-2307,-97
-4510,1314,46,-88041,-1942,-142,-73844,-2197,-106
-4501,1358,46,-88054,-1943,-140,-73861,-2184,-117
-4490,1252,51,-88071,-1929,-137,-73877,-2227,-128
-4451,1199,44,-88128,-2025,-139,-73945,-2355,-165
-4440,1262,42,-88144,-2065,-141,-73964,-2270,-181
-4430,1211,48,-88159,-2006,-137,-73982,-2283,-195
-4421,1180,46,-88174,-2030,-141,-73999,-2402,-199
-4411,1290,39,-88189,-1977,-144,-74017,-2565,-200
-4401,1318,40,-88205,-1928,-142,-74038,-2531,-204
-4391,1307,42,-88221,-1972,-145,-74058,-2490,-209
-4384,1245,46,-88235,-2072,-138,-74076,-2622,-204
-4373,1257,47,-88250,-1974,-141,-74098,-2531,-206
-4363,1381,39,-88267,-2054,-137,-74119,-2670,-195
-4354,1363,45,-88281,-2065,-139,-74137,-2764,-187
-4343,1336,46,-88298,-2033,-139,-74161,-2722,-179
-4334,1370,42,-88313,-1963,-139,-74182,-2707,-164
-4323,1375,40,-88329,-1873,-142,-74205,-2917,-138
-4314,1256,47,-88342,-2046,-140,-74226,-2796,-133
-4304,1294,47,-88359,-2094,-137,-74250,-2785,-116
-4293,1367,43,-88376,-2061,-136,-74273,-2813,-97
-4283,1359,41,-88393,-2052,-137,-74296,-2677,-93
-4273,1343,44,-88406,-1975,-137,-74313,-2696,-77
-4263,1361,43,-88422,-1922,-141,-74335,-2541,-77
-4251,1346,46,-88439,-1973,-139,-74356,-2534,-68
-4242,1328,45,-88452,-1936,-141,-74373,-2397,-66
-4231,1311,44,-88468,-1995,-138,-74392,-2350,-74
-4187,1377,40,-88532,-1911,-143,-74464,-2213,-100
-4178,1357,43,-88546,-1922,-144,-74482,-2228,-107
-4168,1355,44,-88562,-1977,-145,-74499,-2154,-119
-4156,1406,40,-88578,-1967,-146,-74517,-2179,-128
-4146,1357,44,-88593,-2091,-144,-74533,-2188,-143
-4136,1307,46,-88607,-1949,-151,-74548,-2079,-165
-4125,1426,44,-88623,-1949,-153,-74566,-2145,-172
-4114,1401,41,-88639,-2102,-153,-74582,-2277,-178
-4105,1449,39,-88653,-2031,-154,-74598,-2330,-190
-4095,1379,46,-88669,-1997,-153,-74617,-2269,-200
-4084,1379,47,-88686,-2204,-148,-74636,-2468,-201
-4072,1383,46,-88703,-2093,-149,-74656,-2477,-204
-4062,1400,45,-88719,-2229,-147,-74672,-2480,-211
-4051,1347,47,-88736,-1971,-151,-74692,-2573,-208
-4040,1314,49,-88753,-2203,-145,-74713,-2673,-205
-4030,1420,45,-88767,-2082,-146,-74730,-2657,-202
-4019,1431,45,-88784,-2134,-143,-74751,-2808,-188
-4009,1347,46,-88802,-2112,-146,-74774,-2740,-182
-3998,1417,49,-88820,-2169,-137,-74794,-2783,-170
-3988,1412,45,-88835,-2114,-138,-74814,-2855,-154
-3975,1469,47,-88851,-2078,-144,-74838,-2832,-141
-3964,1285,49,-88867,-2013,-143,-74859,-2742,-130
-3953,1397,43,-88884,-2031,-144,-74882,-2774,-112
-3944,1335,51,-88898,-2201,-140,-74902,-2759,-103
-3896,1287,54,-88968,-2068,-145,-74988,-2396,-81
-3886,1411,49,-88984,-2108,-140,-75007,-2420,-76
-3877,1308,58,-89002,-2122,-139,-75027,-2283,-83
-3865,1332,59,-89017,-2224,-133,-75043,-2202,-90
-3854,1430,53,-89035,-2221,-131,-75060,-2323,-89
-3844,1387,56,-89053,-2150,-130,-75079,-2122,-102
-3833,1351,60,-89068,-2171,-130,-75093,-2122,-110
-3821,1428,53,-89085,-2168,-129,-75111,-2219,-117
-3810,1479,51,-89101,-2126,-131,-75128,-2157,-129
-3799,1417,54,-89118,-2108,-131,-75144,-2182,-141
-3790,1379,57,-89133,-2068,-131,-75160,-2142,-153
-3778,1321,62,-89151,-2030,-138,-75177,-2209,-167
-3766,1383,60,-89167,-2010,-144,-75195,-2289,-172
-3756,1358,60,-89180,-2093,-143,-75210,-2280,-183
-3745,1307,62,-89197,-2189,-138,-75229,-2338,-192
-3733,1327,61,-89215,-2081,-142,-75247,-2396,-193
-3721,1397,58,-89232,-2102,-147,-75266,-2403,-201
-3711,1435,61,-89247,-2229,-144,-75283,-2537,-200
-3699,1503,59,-89263,-2179,-141,-75303,-2578,-194
-3687,1428,59,-89281,-2146,-147,-75324,-2657,-187
-3676,1395,58,-89299,-2291,-139,-75346,-2592,-183
-3665,1550,53,-89314,-2199,-139,-75363,-2606,-177
-3653,1525,50,-89331,-2292,-139,-75386,-2626,-170
-3609,1508,52,-89402,-2188,-139,-75466,-2513,-143
-3599,1472,53,-89418,-2220,-134,-75485,-2638,-126
-3586,1508,54,-89436,-2216,-137,-75507,-2610,-116
-3574,1537,48,-89454,-2242,-133,-75527,-2613,-105
-3565,1571,53,-89469,-2200,-135,-75546,-2511,-104
-3553,1469,54,-89487,-2124,-137,-75565,-2360,-107
-3542,1434,55,-89504,-2206,-133,-75584,-2464,-92
-3529,1417,54,-89521,-2103,-141,-75603,-2429,-94
-3519,1407,57,-89537,-2166,-138,-75621,-2300,-101
-3507,1491,54,-89554,-2322,-130,-75640,-2396,-94
-3496,1494,52,-89573,-2287,-132,-75658,-2198,-105
-3484,1358,57,-89590,-2258,-131,-75676,-2234,-106
-3474,1480,52,-89607,-2245,-133,-75692,-2186,-113
-3461,1473,52,-89624,-2226,-133,-75709,-2250,-120
-3450,1450,54,-89641,-2256,-131,-75728,-2250,-125
-3440,1473,54,-89658,-2250,-129,-75742,-2221,-130
-3428,1531,54,-89675,-2248,-128,-75761,-2178,-146
-3416,1566,48,-89695,-2236,-129,-75778,-2218,-148
-3403,1520,48,-89711,-2248,-128,-75795,-2225,-157
-3391,1573,46,-89725,-2144,-136,-75811,-2275,-164
-3381,1539,48,-89744,-2240,-133,-75828,-2316,-173
-3367,1467,54,-89762,-2258,-132,-75847,-2360,-174
-3354,1485,45,-89777,-2257,-135,-75866,-2368,-181
-3344,1485,43,-89793,-2239,-138,-75883,-2468,-177
-3332,1551,44,-89813,-2196,-143,-75902,-2491,-177
-3286,1645,43,-89883,-2374,-139,-75980,-2486,-174
-3274,1568,42,-89902,-2294,-140,-75999,-2599,-167
-3263,1473,43,-89917,-2243,-143,-76018,-2556,-164
-3252,1506,44,-89936,-2369,-137,-76037,-2518,-162
-3239,1470,47,-89954,-2318,-141,-76057,-2461,-159
-3226,1649,39,-89972,-2274,-143,-76078,-2476,-154
-3216,1573,40,-89987,-2308,-140,-76095,-2534,-143
-3204,1451,47,-90006,-2405,-138,-76115,-2535,-139
-3192,1531,49,-90024,-2338,-140,-76134,-2565,-132
-3181,1501,41,-90041,-2346,-138,-76151,-2482,-128
-3169,1607,39,-90059,-2394,-137,-76171,-2438,-128
-3157,1674,41,-90078,-2332,-137,-76190,-2498,-120
-3145,1545,40,-90097,-2375,-134,-76210,-2395,-119
-3134,1573,42,-90114,-2487,-127,-76226,-2347,-120
-3121,1568,38,-90134,-2455,-128,-76246,-2339,-118
-3108,1568,44,-90153,-2315,-132,-76265,-2243,-120
-3096,1580,44,-90170,-2318,-131,-76282,-2230,-124
-3086,1468,53,-90186,-2325,-131,-76298,-2254,-121
-3075,1575,51,-90204,-2325,-133,-76317,-2333,-123
-3061,1461,57,-90223,-2395,-130,-76335,-2334,-125
-3051,1547,56,-90240,-2309,-134,-76351,-2233,-137
-3038,1605,52,-90259,-2316,-137,-76369,-2361,-125
-3025,1576,47,-90277,-2334,-135,-76385,-2289,-139
-2977,1568,51,-90350,-2413,-127,-76452,-2259,-160
-2965,1568,48,-90369,-2408,-126,-76470,-2310,-158
-2951,1580,44,-90388,-2400,-127,-76488,-2427,-157
-2938,1463,55,-90407,-2319,-131,-76508,-2345,-163
-2927,1496,52,-90424,-2417,-125,-76523,-2469,-155
-2916,1650,47,-90443,-2429,-126,-76543,-2442,-157
-2903,1658,44,-90463,-2283,-130,-76562,-2430,-159
-2892,1566,50,-90477,-2287,-131,-76578,-2301,-161
-2879,1667,47,-90497,-2341,-131,-76597,-2402,-160
-2865,1642,45,-90515,-2345,-134,-76616,-2349,-162
-2852,1643,44,-90533,-2349,-134,-76635,-2437,-156
-2841,1568,46,-90549,-2395,-134,-76652,-2429,-157
-2829,1568,49,-90569,-2329,-135,-76671,-2375,-156
-2816,1674,42,-90587,-2473,-134,-76690,-2367,-156
-2804,1539,49,-90607,-2363,-136,-76709,-2408,-150
-2793,1569,54,-90625,-2429,-133,-76726,-2388,-154
-2778,1702,42,-90643,-2499,-129,-76746,-2416,-146
-2766,1671,44,-90662,-2587,-124,-76765,-2481,-137
-2752,1560,49,-90682,-2513,-126,-76783,-2351,-140
-2742,1563,51,-90700,-2488,-125,-76800,-2453,-134
-2728,1628,56,-90718,-2410,-129,-76819,-2373,-132
-2716,1672,52,-90736,-2534,-125,-76838,-2309,-133
-2705,1521,56,-90755,-2373,-130,-76854,-2390,-130
-2691,1530,52,-90774,-2436,-129,-76873,-2363,-125
-2678,1563,52,-90792,-2395,-135,-76892,-2333,-126
-2630,1571,55,-90866,-2510,-136,-76963,-2270,-129
-2616,1659,53,-90886,-2506,-136,-76982,-2266,-126
-2604,1664,53,-90904,-2442,-136,-76997,-2307,-124
-2590,1631,50,-90922,-2524,-136,-77015,-2249,-131
-2579,1666,52,-90942,-2474,-135,-77034,-2331,-126
-2567,1668,58,-90959,-2644,-130,-77050,-2288,-126
-2553,1561,56,-90980,-2467,-135,-77069,-2349,-118
-2540,1688,44,-90999,-2449,-133,-77087,-2300,-128
-2527,1656,54,-91019,-2417,-138,-77104,-2120,-144
-2513,1714,46,-91039,-2424,-137,-77123,-2241,-140
-2502,1737,47,-91056,-2474,-137,-77137,-2268,-144
-2489,1698,47,-91076,-2430,-142,-77156,-2158,-146
-2476,1723,42,-91095,-2448,-142,-77173,-2202,-149
-2463,1718,43,-91112,-2447,-144,-77190,-2279,-150
-2450,1698,43,-91131,-2511,-147,-77206,-2114,-166
-2435,1726,37,-91152,-2506,-145,-77224,-2248,-163
-2422,1730,40,-91172,-2514,-147,-77242,-2275,-161
-2411,1631,42,-91189,-2553,-145,-77258,-2123,-173
-2397,1827,34,-91210,-2481,-147,-77275,-2273,-169
-2383,1716,35,-91230,-2484,-150,-77294,-2353,-167
-2371,1613,42,-91248,-2628,-148,-77310,-2240,-173
-2357,1669,43,-91267,-2503,-148,-77327,-2298,-173
-2344,1698,34,-91288,-2590,-145,-77346,-2421,-169
-2330,1623,34,-91309,-2619,-147,-77364,-2376,-167
-2317,1680,33,-91326,-2481,-152,-77381,-2297,-172
-2264,1639,37,-91409,-2697,-145,-77458,-2445,-145
-2251,1675,35,-91430,-2472,-150,-77477,-2408,-146
-2241,1708,36,-91448,-2561,-146,-77493,-2447,-133
-2228,1646,38,-91469,-2584,-148,-77512,-2437,-127
-2213,1665,37,-91490,-2647,-141,-77531,-2294,-132
-2203,1743,38,-91508,-2673,-139,-77548,-2390,-122
-2188,1639,45,-91529,-2638,-140,-77568,-2370,-113
-2176,1691,38,-91551,-2631,-140,-77586,-2399,-107
-2162,1692,39,-91571,-2564,-143,-77606,-2328,-104
-2149,1684,41,-91589,-2697,-137,-77621,-2347,-95
-2136,1690,43,-91611,-2724,-134,-77639,-2266,-100
-2122,1691,42,-91632,-2564,-137,-77656,-2167,-102
-2108,1778,37,-91653,-2545,-142,-77673,-2195,-100
-2097,1739,39,-91672,-2526,-141,-77690,-2128,-109
-2082,1662,43,-91691,-2654,-135,-77708,-2149,-110
-2069,1704,41,-91713,-2676,-132,-77724,-2129,-117
-2056,1787,36,-91732,-2501,-139,-77740,-2083,-120
-2042,1658,45,-91752,-2604,-134,-77757,-2047,-125
-2029,1700,38,-91773,-2496,-140,-77775,-2130,-124
-2014,1619,41,-91794,-2552,-139,-77791,-2170,-127
-2003,1720,34,-91812,-2442,-144,-77806,-2058,-144
-1988,1696,40,-91833,-2496,-146,-77822,-1941,-155
-1973,1751,37,-91853,-2570,-142,-77839,-2002,-163
-1960,1714,37,-91874,-2532,-147,-77853,-2193,-159
-1948,1665,41,-91890,-2520,-151,-77869,-2133,-171
-1895,1704,44,-91973,-2697,-142,-77934,-2213,-182
-1882,1695,46,-91993,-2648,-145,-77950,-2215,-187
-1868,1695,49,-92016,-2613,-144,-77967,-2174,-187
-1855,1757,43,-92034,-2608,-142,-77982,-2333,-184
-1841,1779,43,-92057,-2660,-138,-78002,-2319,-186
-1827,1717,48,-92078,-2678,-141,-78021,-2367,-176
-1814,1761,42,-92096,-2610,-144,-78038,-2527,-162
-1801,1691,48,-92117,-2606,-142,-78058,-2351,-168
-1787,1666,54,-92138,-2622,-141,-78078,-2485,-149
-1774,1720,55,-92160,-2621,-142,-78098,-2413,-146
-1760,1712,55,-92181,-2561,-144,-78117,-2385,-136
-1747,1764,54,-92199,-2679,-143,-78134,-2463,-124
-1734,1796,49,-92221,-2603,-145,-78153,-2351,-123
-1719,1672,61,-92241,-2737,-137,-78174,-2448,-102
-1707,1806,52,-92260,-2741,-137,-78189,-2358,-92
-1693,1832,53,-92282,-2700,-135,-78208,-2324,-90
-1679,1784,58,-92303,-2675,-136,-78227,-2153,-99
-1665,1822,53,-92324,-2602,-140,-78246,-2224,-82
-1652,1857,53,-92344,-2662,-139,-78263,-2122,-87
-1637,1825,55,-92365,-2583,-139,-78279,-2104,-80
-1622,1810,55,-92386,-2560,-146,-78297,-2041,-90
-1609,1877,53,-92406,-2614,-143,-78315,-2113,-74
-1594,1832,50,-92424,-2564,-149,-78330,-1912,-94
-1580,1822,53,-92444,-2595,-151,-78346,-2077,-87
-1565,1778,52,-92467,-2648,-150,-78362,-1887,-106
-1509,1762,52,-92550,-2739,-149,-78422,-2008,-131
-1496,1885,41,-92570,-2695,-149,-78436,-2011,-135
-1482,1714,51,-92592,-2762,-147,-78453,-1878,-158
-1468,1756,48,-92615,-2751,-144,-78467,-2082,-155
-1453,1736,56,-92638,-2766,-140,-78482,-1913,-178
-1440,1746,53,-92657,-2733,-144,-78498,-1970,-182
-1426,1815,50,-92678,-2703,-141,-78513,-2096,-181
-1412,1831,47,-92701,-2702,-145,-78529,-1982,-195
-1400,1929,43,-92720,-2766,-139,-78542,-2034,-202
-1383,1769,51,-92743,-2686,-144,-78560,-2252,-194
-1369,1881,43,-92765,-2778,-137,-78579,-2172,-196
-1354,1903,39,-92787,-2782,-139,-78597,-2203,-197
-1341,1789,49,-92806,-2733,-141,-78611,-2174,-206
-1326,1854,41,-92829,-2679,-141,-78627,-2338,-196
-1312,1803,42,-92852,-2687,-139,-78648,-2328,-187
-1298,1714,52,-92874,-2704,-137,-78665,-2287,-180
-1285,1776,55,-92893,-2786,-130,-78682,-2286,-177
-1270,1934,37,-92916,-2787,-131,-78702,-2294,-177
-1255,1860,39,-92938,-2663,-133,-78722,-2524,-149
-1242,1823,47,-92958,-2693,-132,-78738,-2500,-139
-1228,1818,46,-92978,-2644,-139,-78759,-2653,-113
-1213,1951,37,-93000,-2666,-138,-78779,-2467,-105
-1197,1934,32,-93021,-2747,-134,-78798,-2336,-101
-1142,1772,44,-93103,-2724,-137,-78866,-2109,-71
-1127,1799,48,-93126,-2735,-136,-78886,-2040,-72
-1113,1997,37,-93147,-2731,-138,-78903,-1950,-74
-1100,1980,38,-93167,-2832,-134,-78918,-1939,-68
-1086,1990,32,-93188,-2691,-143,-78932,-1870,-78
-1070,1879,34,-93210,-2727,-137,-78947,-1765,-84
-1058,1930,37,-93230,-2794,-141,-78960,-1828,-85
-1044,1941,34,-93251,-2830,-133,-78975,-1774,-93
-1028,1970,35,-93274,-2816,-134,-78990,-1777,-101
-1013,1865,40,-93296,-2848,-134,-79005,-1803,-108
-1000,1867,38,-93315,-2819,-136,-79018,-1860,-112
-984,1910,37,-93338,-2846,-129,-79034,-1881,-122
-968,1919,35,-93360,-2865,-132,-79048,-1846,-135
-957,1952,41,-93382,-2730,-131,-79062,-1964,-141
-940,1908,48,-93404,-2697,-134,-79078,-1861,-159
-926,1964,44,-93424,-2860,-128,-79093,-1880,-168
-912,1972,45,-93448,-2833,-130,-79107,-1873,-178
-899,1786,54,-93468,-2734,-137,-79121,-1844,-186
-884,1774,51,-93490,-2725,-138,-79137,-2059,-184
-869,1832,47,-93512,-2762,-133,-79154,-2136,-191
-854,1925,44,-93534,-2754,-137,-79170,-2097,-200
-840,1906,49,-93554,-2815,-136,-79185,-2124,-197
-825,1923,47,-93578,-2928,-133,-79201,-2049,-205
-809,1802,55,-93600,-2930,-127,-79219,-2245,-198
-757,2030,40,-93680,-2908,-130,-79282,-2178,-191
-744,2020,46,-93700,-2902,-132,-79297,-2283,-179
-730,1959,50,-93722,-2893,-133,-79316,-2414,-157
-715,1881,52,-93744,-2807,-139,-79336,-2315,-158
-701,1953,45,-93764,-2902,-140,-79352,-2363,-135
-685,2040,48,-93786,-2749,-140,-79372,-2484,-118
-669,1777,55,-93808,-2694,-144,-79390,-2308,-112
-655,1913,55,-93829,-2864,-141,-79410,-2330,-99
-640,1900,54,-93850,-2995,-133,-79425,-2265,-96
-624,1921,47,-93874,-3158,-130,-79443,-2102,-87
-610,1972,52,-93899,-3035,-135,-79461,-2179,-75
-593,1909,51,-93923,-3058,-134,-79480,-1967,-76
-581,1981,55,-93942,-2868,-138,-79493,-2031,-71
-566,1986,52,-93966,-2836,-138,-79510,-1931,-67
-550,2031,46,-93989,-2835,-134,-79528,-1958,-68
-536,2028,51,-94010,-2877,-133,-79541,-1890,-70
-520,1911,52,-94032,-2803,-140,-79556,-1830,-76
-505,2030,48,-94054,-2860,-141,-79572,-1887,-72
-489,1936,56,-94076,-2948,-136,-79587,-1840,-79
-475,2011,52,-94096,-3028,-138,-79600,-1771,-85
-459,2089,49,-94119,-2999,-139,-79614,-1944,-87
-444,1888,51,-94142,-3016,-134,-79630,-1800,-100
-426,1977,49,-94165,-2994,-139,-79645,-1709,-117
-413,2009,41,-94187,-2955,-136,-79656,-1697,-122
-396,1967,42,-94211,-3024,-133,-79671,-1723,-131
-336,1914,42,-94301,-3049,-131,-79725,-1938,-175
-321,1897,37,-94325,-2891,-136,-79738,-1924,-179
-306,1936,40,-94345,-2977,-137,-79751,-1925,-187
-291,2059,34,-94369,-2797,-146,-79767,-1927,-204
-274,1935,35,-94391,-2876,-144,-79783,-1977,-200
-259,2000,32,-94416,-2852,-144,-79799,-2019,-201
-246,1958,33,-94436,-2980,-141,-79814,-2087,-200
-231,2037,34,-94460,-2912,-142,-79830,-2277,-199
-214,1909,31,-94484,-2997,-142,-79848,-2158,-202
-200,1917,36,-94508,-3019,-142,-79864,-2321,-189
-186,1929,40,-94530,-3065,-139,-79880,-2260,-187
-171,1979,41,-94553,-2924,-142,-79898,-2243,-183
