count,hour,minute,second,msec,pos1,pos2,pos3,vel1,vel2,vel3,cur1,cur2,cur3
8224,14,8,49,732,12.6473,-89.8002,-0.000686646,15.1234,0,0,59,-155,-52
8225,14,8,49,737,12.7235,-89.8002,-0.00137329,14.458,0,0,101,-156,-53
8226,14,8,49,742,12.7984,-89.8009,-0.00137329,15.4145,0,0,26,-157,-52
8227,14,8,49,746,12.8588,-89.7995,-0.000686646,14.9826,-0.00137329,0,63,-156,-50
8228,14,8,49,751,12.933,-89.8009,-0.000686646,14.6221,0,0,87,-155,-54
8229,14,8,49,757,13.0229,-89.8009,-0.000686646,15.0952,0,0,47,-156,-53
8230,14,8,49,762,13.0971,-89.8002,0,15.0602,-0.0432587,0,54,-160,-52
8231,14,8,49,767,13.1705,-89.8009,-0.000686646,15.0485,-0.0315857,0,79,-157,-53
8232,14,8,49,772,13.2426,-89.8009,-0.000686646,15.1076,0.00274658,0,52,-158,-50
8233,14,8,49,777,13.3161,-89.8009,-0.000686646,14.8041,0,0,84,-159,-53
8234,14,8,49,782,13.3896,-89.8002,-0.000686646,15.0966,0,0,77,-158,-51
8235,14,8,49,787,13.4672,-89.8009,-0.00137329,15.0375,-0.000686646,0,68,-158,-53
8236,14,8,49,792,13.542,-89.8016,-0.000686646,14.9778,-0.000686646,0,83,-158,-53
8237,14,8,49,797,13.6176,-89.8016,-0.000686646,15.1735,0,0,61,-158,-50
8238,14,8,49,802,13.6917,-89.8016,-0.000686646,14.9503,0,0,71,-158,-52
8239,14,8,49,807,13.7672,-89.8009,-0.000686646,15.1028,0,0,76,-158,-52
8240,14,8,49,812,13.8428,-89.8016,-0.00137329,15.2408,0,0,52,-157,-52
8241,14,8,49,817,13.9169,-89.8016,-0.00137329,14.8755,0,0,80,-157,-51
8242,14,8,49,822,13.9918,-89.8009,-0.000686646,15.3891,0,0,61,-158,-54
8243,14,8,49,827,14.068,-89.8009,-0.000686646,15.0684,0.0164795,0,60,-158,-52
8244,14,8,49,832,14.1449,-89.8009,-0.000686646,14.6626,0,0,87,-157,-50
8245,14,8,49,837,14.2218,-89.8016,-0.000686646,15.4344,0.00205994,0,47,-158,-52
8246,14,8,49,842,14.2987,-89.8009,-0.000686646,14.8288,-0.000686646,0,83,-157,-51
8247,14,8,49,847,14.3756,-89.8009,-0.000686646,14.3399,0,0,123,-158,-52
8248,14,8,49,852,14.436,-89.8009,-0.000686646,15.3609,-0.0075531,0,48,-156,-51
8249,14,8,49,857,14.5109,-89.8009,-0.000686646,15.0719,0,0,68,-158,-52
8250,14,8,49,862,14.5871,-89.8009,-0.00137329,14.6029,-0.0137329,0,108,-158,-48
8251,14,8,49,888,15.0066,-89.8009,-0.000686646,15.3767,-0.0164795,0,42,-157,-50
8252,14,8,49,888,15.0066,-89.8009,-0.000686646,15.3767,-0.0164795,0,42,-157,-50
8253,14,8,49,888,15.0066,-89.8009,-0.000686646,15.3767,-0.0164795,0,42,-157,-50
8254,14,8,49,888,15.0066,-89.8009,-0.000686646,15.3767,-0.0164795,0,42,-157,-50
8255,14,8,49,889,15.0066,-89.8009,-0.000686646,15.3767,-0.0164795,0,42,-157,-50
8256,14,8,49,891,15.0368,-89.8016,-0.000686646,14.4923,-0.000686646,0,94,-157,-51
8257,14,8,49,896,15.111,-89.8009,-0.000686646,15.4097,0.00274658,0,48,-158,-49
8258,14,8,49,901,15.1859,-89.8016,-0.000686646,15.0458,-0.000686646,0,72,-157,-51
8259,14,8,49,906,15.2628,-89.8022,-0.000686646,14.4772,-0.0460052,0,105,-160,-52
8260,14,8,49,911,15.3369,-89.8016,-0.000686646,15.3239,-0.0418854,0,37,-158,-52
8261,14,8,49,916,15.4131,-89.8016,-0.000686646,15.0252,-0.0432587,0,55,-157,-50
8262,14,8,49,921,15.4873,-89.8022,0,14.7478,0.00274658,0,93,-158,-51
8263,14,8,49,926,15.5628,-89.8022,-0.00137329,15.1673,-0.000686646,0,38,-158,-50
8264,14,8,49,931,15.6356,-89.8016,-0.000686646,14.8576,-0.0460052,0,63,-157,-50
8265,14,8,49,936,15.7111,-89.8016,0,14.7656,0,0,89,-159,-50
8266,14,8,49,941,15.7846,-89.8016,-0.000686646,14.9984,0,0,57,-159,-50
8267,14,8,49,947,15.8752,-89.8016,-0.000686646,14.9764,-0.0226593,0,88,-157,-50
8268,14,8,49,952,15.9501,-89.8022,-0.000686646,15.0602,0,0,56,-158,-51
8269,14,8,49,957,16.0242,-89.8022,-0.000686646,14.7313,0,0,79,-158,-49
8270,14,8,49,962,16.0977,-89.8016,-0.00137329,15.2634,-0.000686646,0,56,-158,-50
8271,14,8,49,967,16.1712,-89.8022,-0.000686646,15.1144,0,0,57,-158,-50
8272,14,8,49,972,16.2467,-89.8009,-0.000686646,14.6777,0,0,85,-159,-50
8273,14,8,49,977,16.3209,-89.8016,-0.000686646,15.2998,-0.0151062,0,54,-157,-50
8274,14,8,49,982,16.3957,-89.8016,-0.000686646,14.9613,0,0,70,-159,-50
8275,14,8,49,987,16.4706,-89.8016,0,14.6537,-0.0102997,0,97,-158,-52
8276,14,8,49,992,16.5454,-89.8022,-0.000686646,15.385,0,0,53,-158,-50
8277,14,8,49,997,16.6203,-89.8016,-0.000686646,15.1762,0.000686646,0,62,-159,-50
8278,14,8,50,2,16.6951,-89.8022,-0.000686646,14.7519,0,0,92,-158,-50
8279,14,8,50,7,16.7686,-89.8029,-0.000686646,15.3555,0,0,26,-158,-50
8280,14,8,50,12,16.8441,-89.8029,-0.000686646,15.2271,0,0,44,-158,-50
8281,14,8,50,17,16.9183,-89.8016,-0.00137329,15.0437,0,0,78,-159,-50
8282,14,8,50,22,16.9938,-89.8022,-0.000686646,14.8666,0,0,64,-158,-51
8283,14,8,50,27,17.0693,-89.8022,-0.000686646,14.8322,0.042572,0,64,-160,-49
8284,14,8,50,32,17.1435,-89.8022,-0.00137329,15.0822,0,0,71,-159,-49
8285,14,8,50,37,17.2176,-89.8022,-0.000686646,14.9345,0,0,78,-159,-51
8286,14,8,50,42,17.2767,-89.8016,-0.000686646,14.7526,0,0,92,-157,-49
8287,14,8,50,47,17.3646,-89.8022,-0.00137329,15.1089,0,0,71,-159,-50
8288,14,8,50,52,17.4387,-89.8022,-0.000686646,15.043,-0.0398254,0,68,-160,-49
8289,14,8,50,57,17.5129,-89.8029,-0.00137329,14.8178,-0.000686646,0,102,-161,-50
8290,14,8,50,62,17.5884,-89.8022,-0.00137329,15.1213,-0.000686646,0,79,-161,-50
8291,14,8,50,67,17.6646,-89.8022,-0.00137329,14.8981,0,0,90,-161,-50
8292,14,8,50,72,17.7409,-89.8029,-0.00137329,15.0993,0,0,90,-160,-49
8293,14,8,50,77,17.8178,-89.8029,-0.00137329,15.1639,0.00343323,0,72,-160,-49
8294,14,8,50,82,17.894,-89.8022,-0.000686646,14.8329,-0.0391388,0,93,-158,-50
8295,14,8,50,111,18.3376,-89.8022,0,14.8075,0,0,66,-160,-47
8296,14,8,50,111,18.3376,-89.8022,0,14.8075,0,0,66,-160,-47
8297,14,8,50,111,18.3376,-89.8022,0,14.8075,0,0,66,-160,-47
8298,14,8,50,111,18.3376,-89.8022,0,14.8075,0,0,66,-160,-47
8299,14,8,50,111,18.3376,-89.8022,0,14.8075,0,0,91,-157,-50
8300,14,8,50,112,18.3527,-89.8022,-0.000686646,14.7423,-0.0391388,0.0336456,91,-157,-50
8301,14,8,50,117,18.4296,-89.8029,-0.000686646,15.1186,0,0,36,-160,-50
8302,14,8,50,122,18.5058,-89.8022,0,14.9922,0,0,50,-159,-49
8303,14,8,50,127,18.5813,-89.8036,0,14.7498,-0.00961304,0,94,-159,-50
8304,14,8,50,132,18.6562,-89.8029,0,14.9462,0,0,55,-159,-49
8305,14,8,50,137,18.7317,-89.8029,-0.000686646,14.848,0,0,57,-159,-49
8306,14,8,50,142,18.8065,-89.8029,-0.000686646,15.0485,0,0,65,-159,-50
8307,14,8,50,147,18.8793,-89.8036,-0.000686646,15.0066,0,0,57,-158,-49
8308,14,8,50,152,18.9542,-89.8029,-0.000686646,14.8913,-0.0460052,0,60,-157,-48
8309,14,8,50,157,19.0283,-89.8029,-0.00137329,14.9517,0.00137329,0,69,-159,-50
8310,14,8,50,162,19.1011,-89.8022,-0.000686646,14.9757,0,-0.0102997,58,-159,-48
8311,14,8,50,167,19.1739,-89.8022,-0.000686646,14.7725,0,0,75,-160,-49
8312,14,8,50,172,19.2474,-89.8022,-0.00137329,15.1646,-0.0350189,-0.021286,70,-159,-48
8313,14,8,50,177,19.3215,-89.8029,-0.000686646,14.8226,0,0,83,-159,-48
8314,14,8,50,182,19.3964,-89.8029,-0.000686646,14.6599,0,0,92,-159,-49
8315,14,8,50,187,19.4712,-89.8029,-0.000686646,15.2909,-0.0267792,0,51,-159,-49
8316,14,8,50,192,19.5467,-89.8029,-0.000686646,14.9744,0,-0.0178528,73,-165,-47
8317,14,8,50,197,19.6209,-89.8022,-0.00137329,15.0664,-0.0439453,0,79,-161,-47
8318,14,8,50,202,19.6964,-89.8022,-0.000686646,15.1103,-0.00823975,0,54,-161,-50
8319,14,8,50,207,19.7726,-89.8029,-0.000686646,14.7025,0,0,75,-161,-48
8320,14,8,50,212,19.8475,-89.8036,-0.000686646,15.4461,0,0,54,-161,-49
8321,14,8,50,217,19.923,-89.8029,-0.000686646,14.9345,0,0,74,-162,-49
8322,14,8,50,222,19.9986,-89.8029,-0.000686646,14.4065,0,0,102,-162,-47
8323,14,8,50,227,20.0727,-89.8029,-0.00137329,15.3767,0,0,46,-162,-49
8324,14,8,50,232,20.1462,-89.8029,-0.000686646,15.2126,0.0288391,0,52,-163,-50
8325,14,8,50,237,20.2039,-89.8022,-0.000686646,14.675,0,0,101,-162,-49
8326,14,8,50,242,20.2787,-89.8022,-0.000686646,15.3671,-0.0460052,0,38,-160,-50
8327,14,8,50,247,20.3529,-89.8022,-0.000686646,15.2216,0,0,61,-162,-49
8328,14,8,50,252,20.427,-89.8029,0,14.7622,-0.0460052,0,94,-161,-49
8329,14,8,50,257,20.5019,-89.8036,-0.000686646,15.2861,0,0,66,-162,-50
8330,14,8,50,261,20.576,-89.8029,-0.000686646,14.9133,0,0.00274658,82,-162,-48
8331,14,8,50,266,20.6516,-89.8036,-0.000686646,14.675,-0.0460052,0,96,-159,-47
8332,14,8,50,271,20.7257,-89.8029,-0.000686646,15.5065,-0.000686646,0,41,-161,-50
8333,14,8,50,276,20.8006,-89.8036,-0.000686646,14.9902,-0.0411987,0,83,-159,-47
8334,14,8,50,281,20.8761,-89.8029,-0.000686646,14.7491,-0.0460052,0,112,-159,-49
8335,14,8,50,286,20.9516,-89.8036,-0.000686646,15.3843,0.000686646,0,34,-159,-49
8336,14,8,50,291,21.0265,-89.8036,-0.00137329,15.0327,0,-0.000686646,69,-161,-48
8337,14,8,50,296,21.102,-89.8036,-0.000686646,15.0114,0,0,88,-161,-49
8338,14,8,50,323,21.516,-89.8036,0,15.2463,-0.0460052,0,38,-159,-49
8339,14,8,50,323,21.516,-89.8036,0,14.7368,0.0466919,0,77,-163,-51
8340,14,8,50,323,21.5311,-89.8036,-0.000686646,14.7368,0.0466919,0,77,-163,-51
8341,14,8,50,323,21.5311,-89.8036,-0.000686646,14.7368,0.0466919,0,77,-163,-51
8342,14,8,50,323,21.5311,-89.8036,-0.000686646,14.7368,0.0466919,0,77,-163,-51
8343,14,8,50,327,21.5771,-89.8029,-0.00137329,15.0547,-0.0102997,0,66,-159,-50
8344,14,8,50,332,21.6527,-89.8036,-0.000686646,14.5198,0,0,97,-160,-47
8345,14,8,50,337,21.7289,-89.8036,-0.00137329,15.4482,-0.0432587,0.0720978,28,-164,-56
8346,14,8,50,342,21.8058,-89.8036,-0.00137329,15.0108,-0.0233459,0,63,-162,-49
8347,14,8,50,347,21.8827,-89.8036,-0.000686646,14.5768,0,0.0123596,93,-162,-50
8348,14,8,50,352,21.9582,-89.8036,-0.000686646,15.2978,-0.0123596,0.0590515,31,-161,-55
8349,14,8,50,357,22.0324,-89.8036,0,14.8171,-0.00205994,0,70,-163,-49
8350,14,8,50,362,22.1066,-89.8036,-0.000686646,14.5459,-0.000686646,0,94,-163,-50
8351,14,8,50,367,22.1807,-89.8036,-0.000686646,15.2545,0.00274658,0,32,-162,-49
8352,14,8,50,372,22.2556,-89.8043,-0.000686646,14.8418,-0.0178528,0.00617981,72,-160,-47
8353,14,8,50,377,22.3311,-89.8043,-0.000686646,14.651,0,0,102,-162,-50
8354,14,8,50,382,22.4046,-89.8043,-0.000686646,15.0211,0,0.00411987,42,-162,-49
8355,14,8,50,387,22.4787,-89.8043,-0.000686646,14.9661,0,-0.044632,58,-161,-49
8356,14,8,50,392,22.5536,-89.8043,-0.000686646,14.9929,0,0.00343323,81,-161,-49
8357,14,8,50,397,22.6277,-89.8043,-0.000686646,14.9593,0,0.00205994,43,-161,-50
8358,14,8,50,402,22.7019,-89.8043,-0.000686646,14.6935,0,0,72,-161,-49
8359,14,8,50,407,22.776,-89.8043,-0.000686646,14.9854,0,0,73,-160,-51
8360,14,8,50,412,22.8502,-89.8043,0,14.7958,0,0,70,-161,-49
8361,14,8,50,417,22.925,-89.8036,-0.000686646,14.653,-0.00137329,0,91,-161,-47
8362,14,8,50,422,22.9992,-89.8036,-0.000686646,15.181,0.0254059,0,71,-162,-49
8363,14,8,50,427,23.0733,-89.8036,-0.000686646,14.9648,0,0,68,-160,-47
8364,14,8,50,432,23.1475,-89.8043,-0.000686646,14.9606,0,0,72,-161,-50
8365,14,8,50,437,23.2224,-89.8036,-0.000686646,15.2147,0,0,60,-161,-48
8366,14,8,50,442,23.2972,-89.8043,-0.000686646,14.8789,0,0,76,-161,-50
8367,14,8,50,447,23.3707,-89.8036,-0.000686646,14.916,0,0,81,-162,-47
8368,14,8,50,452,23.4448,-89.8043,-0.000686646,15.1021,-0.0130463,0,57,-160,-50
8369,14,8,50,457,23.5197,-89.8043,-0.000686646,14.8343,0,0,82,-161,-46
8370,14,8,50,462,23.5938,-89.8043,-0.00137329,15.1804,0,0,85,-161,-50
8371,14,8,50,467,23.6687,-89.8043,-0.00137329,15.0602,0,0,68,-161,-49
8372,14,8,50,472,23.7435,-89.8043,-0.000686646,14.7938,0.0192261,0,72,-163,-47
8373,14,8,50,477,23.8184,-89.8043,-0.000686646,15.5422,0,0,41,-161,-50
8374,14,8,50,482,23.8939,-89.8043,-0.000686646,15.2621,-0.0480652,0.0151062,53,-163,-49
8375,14,8,50,487,23.9687,-89.8036,-0.000686646,14.675,-0.011673,0.00274658,85,-163,-48
8376,14,8,50,492,24.0436,-89.8043,-0.000686646,15.1934,0,0,39,-163,-49
8377,14,8,50,497,24.1191,-89.8043,-0.000686646,15.1831,0,0,43,-163,-49
8378,14,8,50,525,24.5366,-89.8043,-0.000686646,15.1522,0,0,60,-162,-47
8379,14,8,50,525,24.5366,-89.8043,-0.000686646,15.1522,0,0,60,-162,-47
8380,14,8,50,525,24.5366,-89.8043,-0.000686646,15.1522,0,0,60,-162,-47
8381,14,8,50,525,24.5366,-89.8043,-0.000686646,15.1522,0,0,60,-162,-47
8382,14,8,50,525,24.5366,-89.8043,-0.000686646,15.1522,0,0,60,-162,-47
8383,14,8,50,527,24.5661,-89.8043,-0.000686646,14.9229,0,0,71,-162,-49
8384,14,8,50,532,24.641,-89.8043,-0.000686646,14.9867,0.00343323,0,89,-163,-48
8385,14,8,50,537,24.7172,-89.8036,0,14.9572,-0.00411987,0,76,-163,-47
8386,14,8,50,542,24.7913,-89.8043,-0.00137329,14.8123,-0.00274658,0,76,-163,-49
8387,14,8,50,547,24.8676,-89.8057,-0.000686646,15.1371,0,0,78,-162,-47
8388,14,8,50,552,24.9438,-89.8057,-0.000686646,14.9545,0.000686646,0,93,-162,-47
8389,14,8,50,557,25.02,-89.8057,-0.00137329,14.8274,-0.00686646,0,98,-161,-47
8390,14,8,50,562,25.0969,-89.8043,-0.000686646,15.0829,0,0.0672913,69,-161,-53
8391,14,8,50,567,25.1724,-89.8057,-0.000686646,15.0506,0,-0.0336456,66,-161,-47
8392,14,8,50,572,25.2473,-89.8057,-0.000686646,15.2827,0.000686646,0,68,-161,-49
8393,14,8,50,577,25.3242,-89.8043,-0.00137329,15.0087,0,0,63,-162,-47
8394,14,8,50,582,25.4018,-89.8057,-0.000686646,14.78,0.00686646,0,68,-162,-48
8395,14,8,50,587,25.4766,-89.8043,-0.000686646,15.201,-0.0151062,0.0315857,56,-163,-49
8396,14,8,50,592,25.5521,-89.8043,-0.000686646,14.9902,0,0.030899,69,-162,-52
8397,14,8,50,597,25.629,-89.8057,-0.000686646,14.48,0.00617981,-0.0336456,91,-162,-45
8398,14,8,50,602,25.6908,-89.8043,-0.000686646,15.1,0,-0.00617981,53,-162,-47
8399,14,8,50,607,25.7657,-89.8057,-0.000686646,15.0609,0.0384521,0.00549316,52,-161,-47
8400,14,8,50,612,25.8419,-89.8043,-0.000686646,14.6152,0.00205994,0,86,-160,-46
8401,14,8,50,617,25.9312,-89.8043,-0.000686646,15.2504,0,0.00686646,38,-161,-47
8402,14,8,50,622,25.9902,-89.8057,-0.000686646,14.8961,0,0.0192261,55,-161,-45
8403,14,8,50,627,26.0651,-89.8043,-0.00137329,14.7265,0,-0.0157928,93,-162,-44
8404,14,8,50,632,26.1385,-89.8043,-0.00137329,14.927,0,0.0556183,81,-162,-51
8405,14,8,50,636,26.212,-89.8043,0,14.8707,0,-0.044632,73,-162,-45
8406,14,8,50,641,26.2855,-89.8057,-0.000686646,14.5548,0,0.0617981,87,-161,-50
8407,14,8,50,646,26.3603,-89.8043,-0.000686646,15.0499,0,0.00961304,71,-161,-48
8408,14,8,50,651,26.4338,-89.8057,0,15.019,0,-0.0652313,71,-161,-45
8409,14,8,50,656,26.5073,-89.8057,-0.000686646,14.6688,-0.0144196,0.0720978,95,-160,-52
8410,14,8,50,661,26.5807,-89.8057,-0.000686646,15.352,0.0453186,-0.0624847,56,-162,-43
8411,14,8,50,666,26.6556,-89.8057,-0.000686646,15.0684,0,-0.000686646,69,-161,-47
8412,14,8,50,671,26.7304,-89.8043,-0.000686646,14.5782,0,0.000686646,101,-161,-47
8413,14,8,50,676,26.806,-89.8043,-0.000686646,15.431,0,0.0226593,41,-161,-52
8414,14,8,50,681,26.8815,-89.8057,-0.000686646,15.0039,0,0.00411987,73,-161,-47
8415,14,8,50,686,26.9577,-89.8043,-0.000686646,14.6592,0,-0.00274658,108,-161,-47
8416,14,8,50,691,27.0325,-89.8057,-0.000686646,14.984,0,0.0535583,56,-160,-49
8417,14,8,50,696,27.1067,-89.8043,0,14.734,0,0.00205994,65,-162,-49
8418,14,8,50,702,27.196,-89.8057,-0.000686646,14.7457,0,0,40,-160,-46
8419,14,8,50,707,27.2688,-89.8043,-0.000686646,14.1895,0,0.042572,48,-160,-48
8420,14,8,50,712,27.3395,-89.8057,-0.000686646,13.5915,0,0,58,-160,-46
8421,14,8,50,717,27.4129,-89.8043,-0.000686646,13.7013,0,0.011673,32,-160,-51
8422,14,8,50,722,27.483,-89.8057,-0.000686646,13.2948,0,0,1,-161,-47
8423,14,8,50,727,27.551,-89.8043,-0.000686646,12.6068,0,0,34,-161,-49
8424,14,8,50,754,27.9025,-89.8057,-0.000686646,10.6416,0,0,0,-160,-48
8425,14,8,50,754,27.9025,-89.8057,-0.000686646,10.6416,0,0,0,-160,-48
8426,14,8,50,754,27.9025,-89.8057,-0.000686646,10.6416,0,0,0,-160,-48
8427,14,8,50,754,27.9025,-89.8057,-0.000686646,10.6416,0,0,0,-160,-48
8428,14,8,50,755,27.9025,-89.8057,-0.000686646,10.6416,0,0,0,-160,-48
8429,14,8,50,757,27.9252,-89.8057,0,10.2242,0,0,37,-160,-49
8430,14,8,50,762,27.9801,-89.8064,0,9.81079,0,0,27,-159,-48
8431,14,8,50,767,28.0309,-89.8057,-0.000686646,9.38919,0,0,30,-161,-49
8432,14,8,50,772,28.0783,-89.8057,0,9.08295,0,0,6,-160,-47
8433,14,8,50,777,28.1229,-89.8057,0,9.19487,0,0,-19,-161,-50
8434,14,8,50,782,28.1669,-89.8057,-0.000686646,8.83163,0,0,6,-160,-48
8435,14,8,50,787,28.2074,-89.8043,0,8.18619,0,0,19,-160,-50
8436,14,8,50,792,28.2472,-89.8043,-0.000686646,7.67189,0,0,38,-160,-48
8437,14,8,50,797,28.285,-89.8057,-0.000686646,7.76047,0,0,2,-159,-48
8438,14,8,50,802,28.3214,-89.8057,-0.000686646,7.21115,0,0,27,-159,-50
8439,14,8,50,807,28.3564,-89.8057,0,6.76346,0,0,43,-160,-48
8440,14,8,50,812,28.39,-89.8057,0,6.85066,0,-0.0487518,10,-159,-50
8441,14,8,50,817,28.4209,-89.8064,0,6.35628,0,0.0501251,23,-158,-52
8442,14,8,50,822,28.4505,-89.8057,0,6.05484,0,-0.0679779,19,-159,-45
8443,14,8,50,827,28.48,-89.8057,0,5.69916,0,0,26,-159,-49
8444,14,8,50,832,28.5068,-89.8057,0,5.32288,0,0.00274658,30,-159,-49
8445,14,8,50,837,28.5329,-89.8043,0,5.07225,0,-0.0487518,33,-160,-50
8446,14,8,50,842,28.559,-89.8057,-0.000686646,4.80789,0,0,23,-159,-51
8447,14,8,50,847,28.5816,-89.8043,-0.000686646,4.4735,0,0,27,-160,-49
8448,14,8,50,852,28.6043,-89.8043,-0.000686646,4.09035,0,0,34,-160,-49
8449,14,8,50,857,28.6249,-89.8057,0,3.62961,0,0,35,-159,-50
8450,14,8,50,862,28.6441,-89.8057,0,3.42567,0,0,23,-158,-50
8451,14,8,50,867,28.662,-89.8057,-0.000686646,3.03703,0,0.0171661,23,-158,-49
8452,14,8,50,872,28.6777,-89.8043,-0.000686646,2.62985,0,-0.0624847,25,-159,-45
8453,14,8,50,877,28.6922,-89.8043,0,2.20688,0,0,25,-159,-50
8454,14,8,50,882,28.7038,-89.8057,0,1.96106,0,0,17,-159,-52
8455,14,8,50,887,28.7148,-89.8043,-0.000686646,1.69876,0,0.00549316,10,-159,-50
8456,14,8,50,892,28.7224,-89.8057,0,1.31218,0,0,7,-159,-52
8457,14,8,50,897,28.7279,-89.8043,-0.000686646,0.930405,0,0,9,-159,-51
8458,14,8,50,902,28.7327,-89.8043,-0.000686646,0.604248,0,0,8,-159,-54
8459,14,8,50,907,28.7347,-89.8043,0,0.271225,0,0,8,-160,-51
8460,14,8,50,912,28.7354,-89.8057,0,-0.00480652,0,0,9,-159,-53
8461,14,8,50,917,28.7334,-89.8057,0.000686646,-0.032959,0,0,-1,-159,-52
8462,14,8,50,922,28.7306,-89.8057,0,-0.0720978,0,0,0,-158,-53
8463,14,8,50,927,28.7272,-89.8043,-0.000686646,-0.0624847,0,0,-2,-158,-52
8464,14,8,50,932,28.7217,-89.8043,-0.000686646,-0.0199127,0,0,2,-159,-54
8465,14,8,50,937,28.7162,-89.8057,-0.000686646,-0.0686646,0,0,3,-158,-53
8466,14,8,50,942,28.71,-89.8057,-0.000686646,0,0,0,8,-159,-52
8467,14,8,50,947,28.7038,-89.8057,-0.000686646,0,0,0,17,-159,-52
8468,14,8,50,952,28.6983,-89.8057,-0.000686646,0,0,0,26,-159,-52
8469,14,8,50,978,28.697,-89.8057,-0.000686646,0.159988,0,0,45,-158,-50
8470,14,8,50,978,28.697,-89.8057,-0.000686646,0.159988,0,0,45,-158,-50
8471,14,8,50,978,28.697,-89.8057,-0.000686646,0.159988,0,0,45,-158,-50
8472,14,8,50,978,28.697,-89.8057,-0.000686646,0.159988,0,0,45,-158,-50
8473,14,8,50,979,28.697,-89.8057,-0.000686646,0.163422,0,0,44,-159,-51
8474,14,8,50,982,28.697,-89.8057,-0.000686646,0.169601,0,0,43,-158,-51
8475,14,8,50,987,28.6983,-89.8057,-0.000686646,0.159988,0,0,43,-157,-53
8476,14,8,50,992,28.699,-89.8057,-0.000686646,0.166168,0,0,44,-157,-50
8477,14,8,50,997,28.7004,-89.8057,-0.000686646,0.164795,0,0,41,-157,-52
8478,14,8,51,2,28.7011,-89.8057,-0.000686646,0.187454,0,0,41,-157,-52
8479,14,8,51,7,28.7032,-89.8057,-0.000686646,0.192261,-0.0075531,0,39,-157,-51
8480,14,8,51,11,28.7059,-89.8043,-0.000686646,0.165482,0.00274658,0,38,-158,-51
8481,14,8,51,16,28.7066,-89.8043,-0.000686646,0.141449,0,0,36,-158,-54
8482,14,8,51,21,28.708,-89.8043,-0.000686646,0.133896,0,0,34,-157,-50
8483,14,8,51,26,28.7093,-89.8043,-0.000686646,0.107803,0.0418854,0,34,-160,-52
8484,14,8,51,31,28.71,-89.8057,-0.000686646,0.105057,0,0,34,-158,-51
8485,14,8,51,36,28.7107,-89.8043,-0.00137329,0.0892639,-0.0473785,0,34,-156,-50
8486,14,8,51,41,28.7107,-89.8057,-0.000686646,0.065918,0.00274658,0,34,-157,-53
8487,14,8,51,46,28.7114,-89.8057,-0.000686646,0.063858,0,0,33,-158,-53
8488,14,8,51,51,28.7114,-89.8057,-0.000686646,0.0549316,0,0,36,-157,-49
8489,14,8,51,56,28.7114,-89.8064,-0.000686646,0.0199127,0,0,40,-157,-53
8490,14,8,51,61,28.7107,-89.8064,-0.000686646,0.0219727,0,0,42,-157,-51
8491,14,8,51,66,28.7093,-89.8057,0,-0.00343323,0,0,43,-157,-53
8492,14,8,51,72,28.7086,-89.8057,-0.000686646,0.00205994,-0.0405121,0,44,-156,-52
8493,14,8,51,77,28.7093,-89.8057,0,0.0487518,-0.0370789,0,45,-156,-51
8494,14,8,51,82,28.7093,-89.8057,-0.000686646,0.0439453,-0.0391388,0,44,-154,-52
8495,14,8,51,87,28.7086,-89.8057,-0.000686646,0.0700378,-0.0460052,0,44,-154,-53
8496,14,8,51,92,28.7093,-89.8043,-0.000686646,0.0727844,-0.0411987,0,44,-155,-52
8497,14,8,51,97,28.7093,-89.8057,-0.000686646,0.0700378,0,0,44,-158,-51
8498,14,8,51,102,28.71,-89.8043,-0.000686646,0.0700378,0,0,42,-157,-53
8499,14,8,51,107,28.7107,-89.8057,-0.000686646,0.0789642,0,0,39,-156,-52
8500,14,8,51,112,28.7121,-89.8057,-0.000686646,0.0652313,0,0,40,-157,-50
8501,14,8,51,117,28.7121,-89.8043,-0.000686646,0.085144,0,0,38,-157,-50
8502,14,8,51,122,28.7135,-89.8043,-0.000686646,0.0666046,0,0,37,-157,-52
8503,14,8,51,127,28.7135,-89.8043,-0.000686646,0.0432587,0,0,37,-158,-51
8504,14,8,51,132,28.7141,-89.8043,-0.000686646,0.0611115,0,0,35,-157,-50
8505,14,8,51,137,28.7148,-89.8057,0,0.0727844,0,0,33,-156,-52
8506,14,8,51,142,28.7148,-89.8064,-0.000686646,0.0357056,0,0,34,-156,-52
8507,14,8,51,147,28.7148,-89.8064,-0.00137329,-0.00411987,0,0,38,-156,-50
8508,14,8,51,152,28.7148,-89.8064,-0.00137329,-0.00480652,0,0,39,-156,-51
8509,14,8,51,157,28.7141,-89.8064,-0.000686646,0.0679779,-0.0130463,0,34,-155,-52
8510,14,8,51,162,28.7148,-89.8057,-0.000686646,0,0,0,38,-156,-52
8511,14,8,51,190,28.7141,-89.8057,-0.000686646,0.032959,0,0,39,-156,-51
8512,14,8,51,190,28.7141,-89.8057,-0.000686646,0.032959,0,0,39,-156,-51
8513,14,8,51,190,28.7141,-89.8057,-0.000686646,0.032959,0,0,39,-156,-51
8514,14,8,51,190,28.7141,-89.8057,-0.000686646,0.032959,0,0,39,-156,-51
8515,14,8,51,190,28.7141,-89.8057,-0.000686646,0.032959,0,0,39,-156,-51
8516,14,8,51,192,28.7148,-89.8043,-0.000686646,-0.00274658,0,0,38,-155,-52
8517,14,8,51,197,28.7148,-89.8043,-0.000686646,0,0,0,40,-156,-52
