count,hour,minute,second,msec,pos1,pos2,pos3,vel1,vel2,vel3,cur1,cur2,cur3
2753,11,59,56,306,-2.02148,-68.4352,-20.2416,0,0,0,4,-128,23
2754,11,59,56,311,-2.0208,-68.4352,-20.2423,0,0,0,4,-128,24
2755,11,59,56,316,-2.0208,-68.4359,-20.2423,0,0,0,3,-128,25
2756,11,59,56,321,-2.02148,-68.4366,-20.2423,0,0,0,4,-127,25
2757,11,59,56,326,-2.0208,-68.4359,-20.2423,0,0,0,4,-128,24
2758,11,59,56,331,-2.0208,-68.4359,-20.2423,0,0,0,2,-128,25
2759,11,59,56,336,-2.0208,-68.4359,-20.243,0,0,0,1,-128,25
2760,11,59,56,341,-2.02217,-68.4359,-20.2416,0,0,0,3,-127,25
2761,11,59,56,346,-2.0208,-68.4359,-20.2423,0,0,0,2,-128,24
2762,11,59,56,351,-2.02148,-68.4352,-20.2423,0,0,0,4,-128,25
2763,11,59,56,356,-2.0208,-68.4352,-20.2423,0,0,0,0,-128,23
2764,11,59,56,361,-2.02148,-68.4359,-20.2423,0,0,0,2,-127,24
2765,11,59,56,366,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,25
2766,11,59,56,394,-2.02217,-68.4352,-20.2423,0,0,0,4,-128,23
2767,11,59,56,395,-2.02217,-68.4352,-20.2423,0,0,0,4,-128,23
2768,11,59,56,395,-2.02217,-68.4359,-20.2423,0,0,0,5,-128,24
2769,11,59,56,395,-2.02217,-68.4359,-20.2423,0,0,0,5,-128,24
2770,11,59,56,395,-2.02217,-68.4359,-20.2423,0,0,0,5,-128,24
2771,11,59,56,396,-2.02217,-68.4359,-20.2423,0,0,0,5,-128,24
2772,11,59,56,401,-2.02148,-68.4366,-20.2416,0,0,0,2,-127,23
2773,11,59,56,406,-2.02217,-68.4359,-20.2423,0,0,0,5,-128,25
2774,11,59,56,411,-2.02148,-68.4359,-20.2416,0,0,0,4,-128,22
2775,11,59,56,416,-2.02148,-68.4359,-20.2423,0,0,0.0357056,4,-128,20
2776,11,59,56,421,-2.02148,-68.4359,-20.243,0,0,0,2,-128,24
2777,11,59,56,426,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,23
2778,11,59,56,431,-2.02148,-68.4359,-20.243,0,0,0,3,-128,24
2779,11,59,56,436,-2.02148,-68.4359,-20.2423,0,0,0,5,-128,25
2780,11,59,56,441,-2.02148,-68.4366,-20.2423,0,0,0,3,-128,25
2781,11,59,56,446,-2.02148,-68.4359,-20.2423,0,0,0,5,-128,23
2782,11,59,56,451,-2.02217,-68.4359,-20.2423,0,0,0,5,-128,25
2783,11,59,56,456,-2.02148,-68.4359,-20.2423,0,0,0,0,-128,26
2784,11,59,56,461,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,24
2785,11,59,56,466,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,24
2786,11,59,56,471,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,25
2787,11,59,56,476,-2.02148,-68.4352,-20.2423,0,0,0,3,-128,24
2788,11,59,56,481,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,25
2789,11,59,56,486,-2.02148,-68.4359,-20.2423,0,0,0,4,-127,23
2790,11,59,56,491,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,24
2791,11,59,56,496,-2.02148,-68.4352,-20.2423,0,0,-0.000686646,0,-128,24
2792,11,59,56,501,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,25
2793,11,59,56,506,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,24
2794,11,59,56,511,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,23
2795,11,59,56,516,-2.0208,-68.4359,-20.2423,0,0,0,3,-128,23
2796,11,59,56,520,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,22
2797,11,59,56,525,-2.02148,-68.4359,-20.243,0,0,0,3,-129,24
2798,11,59,56,530,-2.0208,-68.4359,-20.2423,0,0,0,2,-128,24
2799,11,59,56,535,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,24
2800,11,59,56,540,-2.0208,-68.4359,-20.2423,0,0,0,0,-128,22
2801,11,59,56,545,-2.02148,-68.4359,-20.243,0,0,0,3,-127,23
2802,11,59,56,550,-2.02148,-68.4359,-20.2423,0,0,0,2,-129,25
2803,11,59,56,555,-2.02148,-68.4359,-20.2423,0,0,0,1,-128,25
2804,11,59,56,560,-2.0208,-68.4359,-20.2423,0,0,0,2,-128,24
2805,11,59,56,565,-2.0208,-68.4359,-20.2423,0,0,0,-1,-128,24
2806,11,59,56,594,-2.02148,-68.4352,-20.2423,0,0,0,3,-129,25
2807,11,59,56,595,-2.02148,-68.4352,-20.2423,0,0,0,3,-129,25
2808,11,59,56,595,-2.02148,-68.4352,-20.2423,0,0,0,3,-129,25
2809,11,59,56,595,-2.02148,-68.4352,-20.2423,0,0,0,3,-129,25
2810,11,59,56,595,-2.02148,-68.4352,-20.2423,0,0,0,3,-129,25
2811,11,59,56,595,-2.02148,-68.4352,-20.2423,0,0,0,3,-129,25
2812,11,59,56,600,-2.02217,-68.4359,-20.2423,0,0,0,2,-129,23
2813,11,59,56,605,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,25
2814,11,59,56,610,-2.02148,-68.4359,-20.243,0,0,0,4,-128,25
2815,11,59,56,615,-2.02217,-68.4359,-20.2423,0,0,0,3,-127,24
2816,11,59,56,620,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,24
2817,11,59,56,625,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,25
2818,11,59,56,630,-2.02217,-68.4352,-20.2423,0,0,0,4,-128,24
2819,11,59,56,635,-2.02217,-68.4359,-20.2423,0,0,0,4,-129,24
2820,11,59,56,640,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,25
2821,11,59,56,646,-2.02148,-68.4366,-20.2423,0,0,0,4,-128,25
2822,11,59,56,651,-2.02148,-68.4366,-20.2423,0,0,0,1,-129,25
2823,11,59,56,656,-2.0208,-68.4366,-20.2423,0,0,0,3,-128,24
2824,11,59,56,661,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,25
2825,11,59,56,666,-2.02148,-68.4359,-20.2423,0,0,0,4,-128,25
2826,11,59,56,671,-2.02148,-68.4359,-20.2423,0,0,-0.00549316,2,-128,24
2827,11,59,56,676,-2.02148,-68.4366,-20.2423,0,0,0,2,-128,24
2828,11,59,56,681,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
2829,11,59,56,686,-2.02148,-68.4352,-20.2423,0,0,0,1,-129,24
2830,11,59,56,691,-2.02148,-68.4359,-20.2423,0,0,0,2,-128,24
2831,11,59,56,696,-2.02217,-68.4352,-20.243,0,0,0.0267792,2,-129,23
2832,11,59,56,701,-2.02148,-68.4352,-20.243,0,0,0,4,-129,25
2833,11,59,56,706,-2.02148,-68.4359,-20.243,0,0,0,3,-129,24
2834,11,59,56,711,-2.0208,-68.4359,-20.2423,0,0,0,2,-128,25
2835,11,59,56,716,-2.0208,-68.4352,-20.2416,0,0,0,2,-128,25
2836,11,59,56,721,-2.0208,-68.4359,-20.2423,0,0,0,-1,-129,25
2837,11,59,56,726,-2.0208,-68.4359,-20.2423,0,0,0,3,-129,25
2838,11,59,56,731,-2.0208,-68.4359,-20.243,0,0,0,2,-128,24
2839,11,59,56,736,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,24
2840,11,59,56,741,-2.0208,-68.4359,-20.2423,0,0,0,3,-128,25
2841,11,59,56,746,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,25
2842,11,59,56,751,-2.02148,-68.4359,-20.2423,0,0,0,2,-129,25
2843,11,59,56,756,-2.0208,-68.4359,-20.2423,0,0,0,4,-128,25
2844,11,59,56,761,-2.02148,-68.4352,-20.2423,0,0,0,1,-129,25
2845,11,59,56,766,-2.02148,-68.4359,-20.2423,0,0,0,1,-128,24
2846,11,59,56,771,-2.02148,-68.4359,-20.2423,0,0,0,2,-130,25
2847,11,59,56,776,-2.02148,-68.4352,-20.2416,0,0,0,2,-129,25
2848,11,59,56,781,-2.02148,-68.4366,-20.2423,0,0,0,4,-128,23
2849,11,59,56,811,-2.02148,-68.4359,-20.2423,0,0,-0.00480652,5,-129,24
2850,11,59,56,812,-2.02148,-68.4359,-20.2423,0,0,-0.00480652,5,-129,24
2851,11,59,56,812,-2.02148,-68.4359,-20.2423,0,0,-0.00480652,5,-129,24
2852,11,59,56,812,-2.02148,-68.4359,-20.2423,0,0,-0.00480652,5,-129,24
2853,11,59,56,812,-2.02217,-68.4359,-20.2423,-0.00137329,0,-0.00411987,2,-129,25
2854,11,59,56,812,-2.02217,-68.4359,-20.2423,-0.00137329,0,-0.00411987,2,-129,25
2855,11,59,56,816,-2.02217,-68.4366,-20.2416,0,0,0,4,-129,25
2856,11,59,56,821,-2.02148,-68.4359,-20.2423,0,0,0,4,-129,24
2857,11,59,56,826,-2.02217,-68.4359,-20.2416,0,0,0,5,-129,24
2858,11,59,56,831,-2.0208,-68.4359,-20.2423,0,0,0,4,-128,24
2859,11,59,56,836,-2.02148,-68.4366,-20.2423,0,0,0,4,-127,25
2860,11,59,56,841,-2.02217,-68.4359,-20.2416,0,0,0,5,-130,24
2861,11,59,56,846,-2.02148,-68.4352,-20.2423,0,0,0,3,-129,24
2862,11,59,56,851,-2.02148,-68.4359,-20.2423,0,0,0,4,-129,24
2863,11,59,56,856,-2.02148,-68.4359,-20.2423,0,0,0,4,-129,24
2864,11,59,56,861,-2.0208,-68.4359,-20.2423,0,0,0,2,-129,25
2865,11,59,56,866,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,23
2866,11,59,56,871,-2.02148,-68.4359,-20.2423,0,0,0,2,-129,24
2867,11,59,56,876,-2.0208,-68.4359,-20.2423,0,0,0,4,-129,24
2868,11,59,56,881,-2.0208,-68.4359,-20.2423,0,0,-0.000686646,4,-129,24
2869,11,59,56,886,-2.0208,-68.4352,-20.2416,0,0,0,3,-129,24
2870,11,59,56,891,-2.0208,-68.4359,-20.2423,0,0,0,3,-128,24
2871,11,59,56,896,-2.02148,-68.4352,-20.2416,0,0,0,2,-129,22
2872,11,59,56,900,-2.02148,-68.4359,-20.2423,0,0,0,4,-130,24
2873,11,59,56,905,-2.02148,-68.4359,-20.2423,0,0,0,3,-128,24
2874,11,59,56,910,-2.02217,-68.4359,-20.2423,0,0,0,3,-129,24
2875,11,59,56,915,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
2876,11,59,56,920,-2.02148,-68.4359,-20.243,-0.00411987,0,0,3,-129,25
2877,11,59,56,925,-2.02148,-68.4359,-20.2423,0,0,0,2,-129,24
2878,11,59,56,930,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,25
2879,11,59,56,935,-2.02148,-68.4359,-20.2423,0,0,0,4,-129,23
2880,11,59,56,940,-2.02217,-68.4352,-20.2423,0,0,0,4,-129,23
2881,11,59,56,945,-2.02217,-68.4359,-20.2423,0,0,0,3,-128,24
2882,11,59,56,950,-2.02148,-68.4352,-20.2423,0,0,0,3,-129,25
2883,11,59,56,955,-2.02148,-68.4359,-20.2423,0,0,-0.00617981,3,-129,22
2884,11,59,56,960,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
2885,11,59,56,965,-2.02217,-68.4359,-20.2416,0.0405121,0,0,4,-128,25
2886,11,59,56,970,-2.02148,-68.4359,-20.2423,0,0,-0.0171661,1,-129,23
2887,11,59,56,975,-2.02217,-68.4359,-20.243,0,0,0,5,-129,25
2888,11,59,56,980,-2.02148,-68.4359,-20.2416,0,0,0.0157928,4,-129,19
2889,11,59,56,985,-2.02217,-68.4359,-20.2423,0,0,-0.044632,4,-129,29
2890,11,59,57,11,-2.0208,-68.4359,-20.2423,0,0,0,3,-129,25
2891,11,59,57,12,-2.0208,-68.4359,-20.2423,0,0,0,3,-129,25
2892,11,59,57,12,-2.0208,-68.4359,-20.2423,0,0,0,3,-129,25
2893,11,59,57,12,-2.0208,-68.4359,-20.2423,0,0,0,3,-129,25
2894,11,59,57,12,-2.0208,-68.4359,-20.2423,0,0,0,3,-129,25
2895,11,59,57,15,-2.0208,-68.4352,-20.2423,0,0,0,4,-129,25
2896,11,59,57,21,-2.02148,-68.4359,-20.243,0,0,-0.0102997,2,-129,25
2897,11,59,57,26,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,25
2898,11,59,57,31,-2.02148,-68.4359,-20.2423,0,0,0,4,-129,26
2899,11,59,57,36,-2.02148,-68.4359,-20.243,0,0,0,2,-129,25
2900,11,59,57,41,-2.02148,-68.4352,-20.243,0,0,0,1,-129,25
2901,11,59,57,46,-2.0208,-68.4352,-20.2423,0,0,0,2,-129,24
2902,11,59,57,51,-2.0208,-68.4352,-20.2423,0,0,0,2,-129,25
2903,11,59,57,56,-2.0208,-68.4352,-20.2423,0,0,0,1,-129,25
2904,11,59,57,61,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
2905,11,59,57,66,-2.02217,-68.4359,-20.2423,0,0,0,3,-129,25
2906,11,59,57,71,-2.02148,-68.4359,-20.2423,0,0,0,3,-130,24
2907,11,59,57,76,-2.02148,-68.4359,-20.2423,0,0,0,3,-130,24
2908,11,59,57,81,-2.02148,-68.4359,-20.243,0,0,0,3,-130,25
2909,11,59,57,86,-2.02148,-68.4366,-20.2423,0,0,0,4,-129,24
2910,11,59,57,91,-2.02217,-68.4359,-20.2423,0,0,0,2,-130,25
2911,11,59,57,96,-2.02148,-68.4359,-20.2423,0,0,0,2,-129,25
2912,11,59,57,101,-2.02148,-68.4366,-20.2423,0,0,0,1,-129,24
2913,11,59,57,106,-2.02148,-68.4359,-20.243,0,0,0,3,-129,25
2914,11,59,57,111,-2.02217,-68.4359,-20.243,0,0,0,3,-130,27
2915,11,59,57,116,-2.02148,-68.4359,-20.2416,0,0,0,3,-129,25
2916,11,59,57,121,-2.02148,-68.4352,-20.2423,0,0,0,3,-130,25
2917,11,59,57,126,-2.02148,-68.4359,-20.2416,0,0,0,2,-129,25
2918,11,59,57,131,-2.02148,-68.4359,-20.2416,0,0,0,4,-129,24
2919,11,59,57,136,-2.02148,-68.4359,-20.2423,0,-0.0377655,0,3,-128,24
2920,11,59,57,141,-2.02148,-68.4359,-20.2423,0,0,0,4,-129,25
2921,11,59,57,146,-2.02217,-68.4359,-20.2423,0,0,0,4,-129,25
2922,11,59,57,151,-2.02286,-68.4366,-20.243,0,0,0,5,-128,25
2923,11,59,57,156,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,26
2924,11,59,57,161,-2.02148,-68.4352,-20.2423,0,0,0,6,-130,25
2925,11,59,57,166,-2.02148,-68.4352,-20.2423,0,0,0,4,-130,25
2926,11,59,57,171,-2.02148,-68.4359,-20.2423,0,0,0,4,-130,22
2927,11,59,57,176,-2.02148,-68.4359,-20.2423,0,0,0,6,-130,25
2928,11,59,57,180,-2.02148,-68.4366,-20.2423,0,0,0,3,-129,25
2929,11,59,57,185,-2.02217,-68.4359,-20.243,0,0,0,5,-130,25
2930,11,59,57,190,-2.02217,-68.4359,-20.2423,0,-0.0315857,0,4,-129,25
2931,11,59,57,195,-2.02148,-68.4352,-20.243,0,-0.0185394,0,7,-128,26
2932,11,59,57,200,-2.02148,-68.4359,-20.243,0,-0.0295258,0,4,-129,26
2933,11,59,57,228,-2.02148,-68.4359,-20.243,0,0,0,4,-130,27
2934,11,59,57,228,-2.02148,-68.4359,-20.243,0,0,0,4,-130,27
2935,11,59,57,228,-2.02148,-68.4359,-20.243,0,0,0,4,-130,27
2936,11,59,57,228,-2.02148,-68.4359,-20.243,0,0,0,4,-130,27
2937,11,59,57,228,-2.02148,-68.4359,-20.243,0,0,0,4,-129,26
2938,11,59,57,231,-2.0208,-68.4359,-20.2423,0,0,0,2,-130,26
2939,11,59,57,236,-2.02148,-68.4359,-20.2423,0,0,0,5,-129,25
2940,11,59,57,241,-2.0208,-68.4359,-20.2423,0,-0.00274658,0,2,-129,27
2941,11,59,57,246,-2.02011,-68.4359,-20.2423,0,-0.000686646,0,2,-129,26
2942,11,59,57,251,-2.02148,-68.4359,-20.2416,0,0,0,4,-130,25
2943,11,59,57,256,-2.02148,-68.4359,-20.2416,0,-0.00137329,0,3,-129,25
2944,11,59,57,261,-2.02148,-68.4359,-20.2423,0,-0.0370789,0,3,-128,26
2945,11,59,57,266,-2.0208,-68.4366,-20.2423,0,0,0,2,-129,26
2946,11,59,57,271,-2.0208,-68.4359,-20.2416,0,0,0,1,-129,25
2947,11,59,57,276,-2.02148,-68.4352,-20.243,0,0,0,2,-131,26
2948,11,59,57,281,-2.02148,-68.4359,-20.2423,0,-0.00411987,0,3,-130,25
2949,11,59,57,286,-2.02148,-68.4359,-20.2423,0,0,0,2,-130,25
2950,11,59,57,291,-2.02148,-68.4352,-20.2423,0,0,0,2,-130,26
2951,11,59,57,296,-2.02148,-68.4359,-20.2423,0,-0.0432587,0,2,-128,25
2952,11,59,57,301,-2.02148,-68.4359,-20.2416,0,-0.0350189,0,2,-129,24
2953,11,59,57,306,-2.02148,-68.4359,-20.2423,0,-0.0418854,0,3,-132,24
2954,11,59,57,311,-2.02217,-68.4359,-20.243,0,-0.00411987,0,2,-129,26
2955,11,59,57,316,-2.02148,-68.4359,-20.2423,-0.0693512,-0.0350189,0,4,-129,26
2956,11,59,57,321,-2.02217,-68.4359,-20.2423,-0.0157928,-0.00411987,0,4,-128,25
2957,11,59,57,326,-2.02148,-68.4366,-20.2423,0.0363922,-0.00892639,0,0,-129,25
2958,11,59,57,331,-2.02217,-68.4359,-20.2423,-0.00480652,0.00617981,0,3,-131,26
2959,11,59,57,336,-2.02217,-68.4359,-20.2423,0,0,0,4,-129,25
2960,11,59,57,341,-2.02148,-68.4359,-20.2423,0,-0.044632,0,2,-128,25
2961,11,59,57,346,-2.02217,-68.4359,-20.2423,-0.0363922,0,0,6,-130,25
2962,11,59,57,351,-2.02217,-68.4359,-20.243,-0.0164795,0.0109863,0,5,-131,26
2963,11,59,57,356,-2.02217,-68.4359,-20.2416,0,-0.00205994,0,5,-129,24
2964,11,59,57,361,-2.02217,-68.4359,-20.2423,0,0,0,5,-130,24
2965,11,59,57,366,-2.02148,-68.4352,-20.2423,0,0,0,5,-129,25
2966,11,59,57,371,-2.0208,-68.4359,-20.2423,0,0,0,4,-129,25
2967,11,59,57,376,-2.02148,-68.4366,-20.2423,0,-0.0384521,0,1,-127,25
2968,11,59,57,381,-2.0208,-68.4352,-20.243,0,-0.00205994,0,3,-130,25
2969,11,59,57,386,-2.02148,-68.4359,-20.2423,0,0.0315857,-0.0260925,5,-131,25
2970,11,59,57,391,-2.02011,-68.4359,-20.2423,0,-0.00137329,0,3,-129,25
2971,11,59,57,396,-2.0208,-68.4359,-20.2423,0,0.0322723,0,3,-129,25
2972,11,59,57,401,-2.0208,-68.4352,-20.2423,0,0,0,3,-130,25
2973,11,59,57,406,-2.0208,-68.4352,-20.243,0,-0.00823975,0,2,-130,25
2974,11,59,57,411,-2.02148,-68.4366,-20.243,0,-0.0226593,0,3,-127,25
2975,11,59,57,439,-2.02148,-68.4359,-20.243,0,0,0,2,-129,26
2976,11,59,57,440,-2.02148,-68.4359,-20.243,0,0,0,2,-129,26
2977,11,59,57,440,-2.02148,-68.4359,-20.243,0,0,0,2,-129,26
2978,11,59,57,440,-2.02148,-68.4359,-20.243,0,0,0,2,-129,26
2979,11,59,57,440,-2.02148,-68.4359,-20.243,0,0,0,2,-129,26
2980,11,59,57,441,-2.02148,-68.4359,-20.2423,0,0,0,2,-129,25
2981,11,59,57,446,-2.02148,-68.4359,-20.2423,0,-0.0075531,0,2,-127,25
2982,11,59,57,451,-2.0208,-68.4359,-20.243,0,0.0144196,0,2,-131,25
2983,11,59,57,456,-2.0208,-68.4359,-20.2416,0,0.0109863,0,1,-131,25
2984,11,59,57,461,-2.02148,-68.4359,-20.2423,0,-0.000686646,0,0,-129,25
2985,11,59,57,465,-2.02148,-68.4359,-20.2423,0,-0.0267792,0,2,-129,24
2986,11,59,57,470,-2.02148,-68.4366,-20.2423,0,-0.0219727,0,2,-129,25
2987,11,59,57,475,-2.02148,-68.4359,-20.2423,-0.00411987,-0.0343323,0,0,-128,26
2988,11,59,57,480,-2.02148,-68.4359,-20.2423,0,-0.0288391,0,3,-127,25
2989,11,59,57,485,-2.02148,-68.4366,-20.2423,0,0,0,1,-129,26
2990,11,59,57,490,-2.02217,-68.4359,-20.2423,0,-0.000686646,0,2,-129,26
2991,11,59,57,495,-2.02148,-68.4359,-20.2416,0.0157928,0,0,1,-130,25
2992,11,59,57,500,-2.02148,-68.4359,-20.2423,0,0.011673,0,2,-129,25
2993,11,59,57,505,-2.02217,-68.4359,-20.2423,0.00823975,0.00274658,0,4,-131,25
2994,11,59,57,510,-2.02217,-68.4359,-20.2423,0,0,0,3,-129,25
2995,11,59,57,515,-2.02217,-68.4359,-20.2423,0,0.000686646,0,3,-130,26
2996,11,59,57,520,-2.02148,-68.4359,-20.243,0,0.0164795,0,2,-132,25
2997,11,59,57,525,-2.02148,-68.4359,-20.2423,-0.00205994,0,0,0,-129,25
2998,11,59,57,530,-2.02148,-68.4359,-20.2423,-0.00549316,-0.000686646,0,2,-129,26
2999,11,59,57,535,-2.02148,-68.4359,-20.2423,0.0192261,-0.032959,0,0,-128,25
3000,11,59,57,540,-2.02217,-68.4359,-20.2423,0,0.0102997,0,4,-128,25
3001,11,59,57,545,-2.02148,-68.4359,-20.2423,0,0,0,2,-129,26
3002,11,59,57,550,-2.02148,-68.4359,-20.2423,0.0576782,-0.0226593,0,3,-129,25
3003,11,59,57,555,-2.02148,-68.4359,-20.2423,-0.00549316,0.0254059,0,1,-131,24
3004,11,59,57,560,-2.02148,-68.4359,-20.2423,0,-0.00137329,0,2,-129,25
3005,11,59,57,565,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
3006,11,59,57,570,-2.02148,-68.4366,-20.2423,0,0.011673,0,3,-129,25
3007,11,59,57,575,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
3008,11,59,57,581,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
3009,11,59,57,586,-2.02148,-68.4366,-20.243,0,0,0,3,-129,26
3010,11,59,57,591,-2.02148,-68.4359,-20.243,0,-0.0219727,0,2,-129,25
3011,11,59,57,596,-2.02148,-68.4359,-20.243,0,-0.0226593,0,2,-127,26
3012,11,59,57,601,-2.02148,-68.4359,-20.2423,0,0.00274658,0,2,-128,26
3013,11,59,57,606,-2.02148,-68.4359,-20.243,0,0.0343323,0,0,-130,26
3014,11,59,57,611,-2.02148,-68.4359,-20.2423,0,-0.000686646,0,3,-129,25
3015,11,59,57,616,-2.02148,-68.4366,-20.243,0,0,0,2,-129,27
3016,11,59,57,621,-2.02148,-68.4366,-20.243,0,-0.00411987,0,3,-127,25
3017,11,59,57,626,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
3018,11,59,57,655,-2.02148,-68.4359,-20.2423,0,0,0,2,-129,27
3019,11,59,57,656,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,26
3020,11,59,57,656,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,26
3021,11,59,57,656,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,26
3022,11,59,57,656,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,26
3023,11,59,57,656,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,26
3024,11,59,57,661,-2.0208,-68.4359,-20.2423,0,0,0,1,-128,27
3025,11,59,57,666,-2.02148,-68.4352,-20.2423,0,-0.0130463,0,2,-129,25
3026,11,59,57,671,-2.02148,-68.4359,-20.2416,0,0.00617981,0,3,-128,25
3027,11,59,57,676,-2.02217,-68.4359,-20.2423,0,-0.00480652,0,3,-130,26
3028,11,59,57,680,-2.02148,-68.4359,-20.2416,0,0.0164795,0,2,-130,25
3029,11,59,57,685,-2.02148,-68.4359,-20.2416,0,0,0,3,-129,26
3030,11,59,57,690,-2.02148,-68.4359,-20.2423,0,-0.00343323,0,3,-130,24
3031,11,59,57,695,-2.02148,-68.4359,-20.2423,0,0.0357056,0,2,-132,25
3032,11,59,57,700,-2.02217,-68.4352,-20.2423,-0.000686646,-0.0109863,0,3,-129,26
3033,11,59,57,705,-2.02217,-68.4359,-20.2423,-0.0521851,-0.0171661,0,5,-128,25
3034,11,59,57,710,-2.02148,-68.4366,-20.2423,-0.0178528,0.00205994,0,3,-129,25
3035,11,59,57,715,-2.02148,-68.4359,-20.2423,0.0171661,0.042572,0,7,-130,25
3036,11,59,57,720,-2.02148,-68.4359,-20.2416,0,0,0,3,-129,25
3037,11,59,57,725,-2.02148,-68.4366,-20.243,0,-0.00137329,0,4,-129,25
3038,11,59,57,730,-2.02148,-68.4359,-20.243,0,-0.00205994,0,4,-130,26
3039,11,59,57,735,-2.02148,-68.4359,-20.243,0,0,0,3,-129,25
3040,11,59,57,740,-2.02148,-68.4359,-20.2423,0,0.00411987,0,4,-131,25
3041,11,59,57,745,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,25
3042,11,59,57,750,-2.02148,-68.4366,-20.2416,0,0.00961304,0,4,-130,25
3043,11,59,57,755,-2.02148,-68.4359,-20.2416,0,0,0,4,-130,25
3044,11,59,57,760,-2.02148,-68.4359,-20.2423,0,0,0,3,-130,25
3045,11,59,57,765,-2.02148,-68.4359,-20.2423,0,0,0,3,-129,24
3046,11,59,57,771,-2.02148,-68.4352,-20.243,0,0,0,4,-130,27
3047,11,59,57,776,-2.0208,-68.4359,-20.243,0,0,0,3,-129,25
3048,11,59,57,781,-2.02148,-68.4359,-20.2423,0,0,0,4,-129,24
3049,11,59,57,786,-2.0208,-68.4359,-20.243,0,-0.0350189,0,2,-128,26
3050,11,59,57,791,-2.0208,-68.4359,-20.2423,0,0,0,2,-129,26
3051,11,59,57,796,-2.0208,-68.4359,-20.2423,0,-0.0315857,0,1,-129,26
3052,11,59,57,801,-2.0208,-68.4352,-20.2423,0,-0.0130463,0,3,-128,26
3053,11,59,57,806,-2.0208,-68.4359,-20.2423,0,-0.0460052,0,2,-126,26
3054,11,59,57,811,-2.0208,-68.4359,-20.2423,0,0.0302124,0,1,-129,24
3055,11,59,57,816,-2.0208,-68.4352,-20.2416,0,0.0075531,0,1,-131,26
3056,11,59,57,821,-2.02148,-68.4352,-20.2423,0,-0.000686646,0,1,-129,26
3057,11,59,57,826,-2.02148,-68.4359,-20.243,0,-0.0137329,0,2,-129,25
3058,11,59,57,831,-2.02148,-68.4359,-20.2423,0.0357056,-0.0267792,0,0,-129,26
3059,11,59,57,836,-2.02148,-68.4359,-20.2423,0,-0.0219727,0,2,-129,27
3060,11,59,57,841,-2.02148,-68.4352,-20.2423,-0.000686646,-0.0171661,0,2,-127,26
3061,11,59,57,845,-2.02148,-68.4359,-20.2423,-0.00137329,-0.0164795,0,2,-128,25
3062,11,59,57,871,-2.02148,-68.4359,-20.2423,-0.0679779,-0.00411987,0,4,-130,26
3063,11,59,57,872,-2.02148,-68.4359,-20.2423,-0.0679779,-0.00411987,0,4,-130,26
3064,11,59,57,872,-2.02148,-68.4359,-20.2423,-0.0679779,-0.00411987,0,4,-130,26
3065,11,59,57,872,-2.02148,-68.4359,-20.2423,-0.0679779,-0.00411987,0,4,-130,26
3066,11,59,57,872,-2.02148,-68.4359,-20.2423,-0.0679779,-0.00411987,0,4,-130,26
3067,11,59,57,875,-2.02148,-68.4359,-20.2416,0.021286,0,0,0,-129,26
3068,11,59,57,880,-2.02148,-68.4359,-20.2416,-0.00205994,-0.0109863,0,2,-129,25
3069,11,59,57,886,-2.02148,-68.4359,-20.2423,0,0,0,1,-129,25
3070,11,59,57,891,-2.02148,-68.4366,-20.2423,-0.0102997,0,0,1,-129,26
