count,hour,minute,second,msec,pos1,pos2,pos3,vel1,vel2,vel3,cur1,cur2,cur3
16654,18,59,4,139,20.0089,-59.9908,-0.000686646,0.00411987,0,0,12,-118,16
16655,18,59,4,144,20.0089,-59.9908,-0.000686646,0.0411987,0,0,12,-118,17
16656,18,59,4,149,20.0089,-59.9915,-0.000686646,-0.000686646,0.0199127,0,12,-119,16
16657,18,59,4,154,20.0089,-59.9908,-0.000686646,0.00411987,0,0,11,-118,17
16658,18,59,4,159,20.0089,-59.9922,-0.000686646,0.0707245,-0.000686646,0,8,-118,18
16659,18,59,4,164,20.0089,-59.9915,-0.000686646,0.0535583,-0.00205994,0,7,-118,17
16660,18,59,4,169,20.0089,-59.9922,-0.000686646,0.044632,0.0439453,0,7,-120,18
16661,18,59,4,174,20.0095,-59.9915,-0.000686646,0.0192261,-0.0384521,0,8,-118,15
16662,18,59,4,179,20.0095,-59.9915,-0.000686646,-0.00411987,-0.044632,0,10,-116,16
16663,18,59,4,184,20.0082,-59.9915,-0.000686646,0.0192261,-0.0247192,0,8,-118,16
16664,18,59,4,189,20.0089,-59.9922,-0.000686646,-0.00617981,0.0453186,0,10,-120,17
16665,18,59,4,194,20.0082,-59.9915,-0.000686646,0,-0.00274658,0,12,-118,17
16666,18,59,4,198,20.0089,-59.9922,-0.000686646,0,0,0,12,-118,17
16667,18,59,4,203,20.0095,-59.9915,-0.000686646,-0.0549316,-0.0384521,0,13,-117,17
16668,18,59,4,208,20.0089,-59.9915,-0.000686646,-0.0686646,0.0350189,0,15,-119,17
16669,18,59,4,213,20.0089,-59.9915,-0.000686646,-0.0611115,-0.00343323,0,14,-118,17
16670,18,59,4,218,20.0089,-59.9915,-0.000686646,-0.0734711,0,0,16,-118,17
16671,18,59,4,223,20.0089,-59.9908,-0.000686646,-0.0611115,-0.0384521,0,14,-117,17
16672,18,59,4,228,20.0089,-59.9915,-0.000686646,0,-0.0185394,0,12,-116,18
16673,18,59,4,233,20.0082,-59.9915,-0.000686646,-0.0281525,-0.00892639,0,13,-116,17
16674,18,59,4,238,20.0089,-59.9922,-0.000686646,-0.0679779,0.0219727,0,15,-118,18
16675,18,59,4,243,20.0095,-59.9915,0,-0.0734711,0.0432587,0,17,-119,16
16676,18,59,4,248,20.0095,-59.9915,-0.000686646,-0.0123596,0.00137329,0,12,-119,16
16677,18,59,4,253,20.0089,-59.9922,-0.000686646,-0.00411987,0,0,13,-118,16
16678,18,59,4,258,20.0095,-59.9922,-0.000686646,0,-0.0123596,0,12,-116,17
16679,18,59,4,263,20.0082,-59.9915,-0.00137329,0,-0.0109863,0,13,-116,18
16680,18,59,4,268,20.0082,-59.9915,-0.000686646,0.0151062,-0.0151062,0,12,-119,17
16681,18,59,4,273,20.0082,-59.9915,-0.000686646,-0.000686646,0.000686646,0,18,-118,18
16682,18,59,4,278,20.0082,-59.9915,-0.000686646,-0.0260925,0,0,15,-118,17
16683,18,59,4,283,20.0095,-59.9908,-0.000686646,-0.0432587,0,0,14,-118,18
16684,18,59,4,314,20.0089,-59.9915,-0.000686646,0.0720978,0,0,8,-118,19
16685,18,59,4,314,20.0089,-59.9915,-0.00137329,-0.00549316,-0.0398254,0,12,-115,18
16686,18,59,4,314,20.0089,-59.9915,-0.00137329,-0.00549316,-0.0398254,0,12,-115,18
16687,18,59,4,314,20.0089,-59.9915,-0.00137329,-0.00549316,-0.0398254,0,12,-115,18
16688,18,59,4,314,20.0089,-59.9915,-0.00137329,-0.00549316,-0.0398254,0,12,-115,18
16689,18,59,4,314,20.0089,-59.9915,-0.00137329,-0.00549316,-0.0398254,0,12,-115,18
16690,18,59,4,318,20.0082,-59.9915,-0.000686646,0.00961304,0,0,15,-118,17
16691,18,59,4,323,20.0089,-59.9922,-0.00137329,0,-0.0281525,0,13,-116,18
16692,18,59,4,328,20.0089,-59.9915,-0.00137329,0,0.044632,0,12,-119,18
16693,18,59,4,333,20.0089,-59.9915,-0.000686646,0.00274658,0.0075531,0,9,-119,18
16694,18,59,4,338,20.0089,-59.9922,-0.00137329,-0.0130463,0,0,16,-118,19
16695,18,59,4,343,20.0089,-59.9915,-0.000686646,0.00549316,0,0,13,-117,18
16696,18,59,4,348,20.0095,-59.9915,-0.000686646,0.00137329,0,0,12,-117,18
16697,18,59,4,353,20.0089,-59.9915,-0.000686646,0.0260925,0,0,13,-117,19
16698,18,59,4,358,20.0082,-59.9915,-0.000686646,0.00137329,0,0,11,-117,19
16699,18,59,4,363,20.0082,-59.9908,0,-0.000686646,-0.000686646,0,11,-118,18
16700,18,59,4,369,20.0089,-59.9915,-0.000686646,-0.00617981,0,0,12,-118,18
16701,18,59,4,374,20.0089,-59.9915,-0.000686646,-0.00411987,0,0,11,-117,18
16702,18,59,4,379,20.0082,-59.9915,-0.00137329,-0.000686646,-0.00480652,0,13,-118,18
16703,18,59,4,384,20.0089,-59.9915,-0.00137329,0,-0.00137329,0,12,-118,20
16704,18,59,4,389,20.0089,-59.9915,-0.00137329,0,0,0,11,-117,17
16705,18,59,4,394,20.0082,-59.9915,-0.000686646,0,0,0,13,-117,18
16706,18,59,4,399,20.0089,-59.9915,-0.00137329,0.0178528,0,0,10,-118,19
16707,18,59,4,404,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,20
16708,18,59,4,409,20.0095,-59.9915,-0.000686646,0.00137329,0,0,10,-118,18
16709,18,59,4,414,20.0095,-59.9922,-0.000686646,0,0,0.0233459,13,-117,16
16710,18,59,4,419,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,19
16711,18,59,4,424,20.0089,-59.9915,-0.000686646,0,0,-0.00480652,11,-117,15
16712,18,59,4,429,20.0089,-59.9915,-0.00137329,-0.00823975,0,-0.0199127,15,-117,21
16713,18,59,4,434,20.0089,-59.9915,-0.000686646,-0.000686646,0,0.0254059,12,-117,14
16714,18,59,4,439,20.0089,-59.9908,0,-0.000686646,-0.00411987,0,12,-117,18
16715,18,59,4,444,20.0089,-59.9915,0,0.0363922,0,0,11,-117,18
16716,18,59,4,449,20.0089,-59.9915,-0.000686646,0.0624847,0,0.00411987,6,-117,18
16717,18,59,4,454,20.0082,-59.9915,-0.000686646,0.0762177,0,0.0453186,7,-117,15
16718,18,59,4,459,20.0082,-59.9915,-0.00137329,0.0343323,0,0,14,-117,20
16719,18,59,4,464,20.0089,-59.9915,-0.000686646,-0.000686646,0,-0.000686646,12,-117,20
16720,18,59,4,469,20.0095,-59.9915,-0.000686646,0,0,-0.063858,11,-117,21
16721,18,59,4,474,20.0089,-59.9915,-0.00137329,0.021286,0,-0.000686646,12,-117,18
16722,18,59,4,479,20.0082,-59.9908,-0.00137329,0.0549316,-0.000686646,-0.0075531,7,-117,21
16723,18,59,4,483,20.0089,-59.9915,-0.000686646,0.0707245,0,-0.0205994,10,-117,23
16724,18,59,4,488,20.0089,-59.9915,-0.000686646,0.0192261,0,0.0151062,10,-117,15
16725,18,59,4,493,20.0089,-59.9915,-0.00137329,-0.00686646,0,-0.0624847,13,-117,28
16726,18,59,4,498,20.0089,-59.9915,-0.000686646,-0.00617981,0,0,11,-117,19
16727,18,59,4,503,20.0089,-59.9915,-0.000686646,0.0267792,0,-0.0528717,7,-117,20
16728,18,59,4,530,20.0089,-59.9915,-0.000686646,0.0528717,0,0.00343323,13,-117,19
16729,18,59,4,530,20.0089,-59.9915,-0.000686646,0.0528717,0,0.00343323,13,-117,19
16730,18,59,4,530,20.0089,-59.9915,-0.000686646,0.0528717,0,0.00343323,13,-117,19
16731,18,59,4,530,20.0089,-59.9915,-0.000686646,0.0528717,0,0.00343323,13,-117,19
16732,18,59,4,531,20.0089,-59.9915,-0.000686646,0.0528717,0,0.00343323,13,-117,19
16733,18,59,4,533,20.0089,-59.9915,-0.000686646,0,0,-0.00411987,12,-117,19
16734,18,59,4,538,20.0089,-59.9915,-0.000686646,0,0,-0.054245,12,-118,24
16735,18,59,4,543,20.0089,-59.9915,0,0,0,0.00137329,12,-117,21
16736,18,59,4,548,20.0089,-59.9908,-0.000686646,0,0.00411987,-0.0487518,13,-118,23
16737,18,59,4,553,20.0089,-59.9915,-0.000686646,0,0,0.044632,12,-117,16
16738,18,59,4,559,20.0095,-59.9915,-0.000686646,-0.0075531,0,0,11,-117,18
16739,18,59,4,564,20.0089,-59.9922,-0.000686646,0,0,0,13,-116,18
16740,18,59,4,569,20.0082,-59.9915,-0.000686646,0,0,0.00274658,12,-117,18
16741,18,59,4,574,20.0082,-59.9915,-0.000686646,0,0,0.0487518,13,-117,19
16742,18,59,4,579,20.0095,-59.9915,-0.000686646,0,0,-0.00137329,12,-117,19
16743,18,59,4,584,20.0095,-59.9922,-0.00137329,0,0,-0.00137329,12,-117,20
16744,18,59,4,589,20.0095,-59.9915,-0.00137329,0,0,-0.0226593,12,-117,21
16745,18,59,4,594,20.0089,-59.9922,-0.000686646,0,0,0.0775909,12,-117,16
16746,18,59,4,599,20.0089,-59.9915,-0.000686646,-0.00205994,0,0,12,-117,19
16747,18,59,4,603,20.0089,-59.9915,-0.000686646,0,0,-0.00480652,12,-117,20
16748,18,59,4,608,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,19
16749,18,59,4,613,20.0089,-59.9915,-0.000686646,0,0,0.0240326,12,-117,20
16750,18,59,4,618,20.0089,-59.9915,-0.000686646,0,0,0,12,-116,19
16751,18,59,4,623,20.0089,-59.9915,-0.000686646,0,0,0,12,-118,20
16752,18,59,4,628,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,20
16753,18,59,4,633,20.0082,-59.9915,-0.00137329,0.0350189,0,0,13,-117,20
16754,18,59,4,638,20.0089,-59.9915,-0.00137329,0,0,0.021286,13,-117,19
16755,18,59,4,643,20.0089,-59.9922,-0.00137329,-0.00137329,0,0,12,-117,20
16756,18,59,4,648,20.0089,-59.9922,-0.000686646,0,0,0,12,-116,20
16757,18,59,4,653,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,20
16758,18,59,4,658,20.0089,-59.9915,-0.000686646,0,0,0,15,-117,20
16759,18,59,4,663,20.0095,-59.9915,-0.000686646,-0.00617981,0,0,11,-117,20
16760,18,59,4,668,20.0095,-59.9922,-0.000686646,0,0,0,12,-117,19
16761,18,59,4,673,20.0089,-59.9915,0,0,0,0,13,-117,19
16762,18,59,4,678,20.0089,-59.9915,0,0,0,0,12,-117,20
16763,18,59,4,684,20.0089,-59.9915,-0.000686646,-0.065918,0,0,14,-117,19
16764,18,59,4,689,20.0089,-59.9908,-0.000686646,-0.054245,0,0,17,-117,20
16765,18,59,4,694,20.0082,-59.9915,-0.00137329,0,0,0,13,-117,20
16766,18,59,4,699,20.0089,-59.9915,-0.000686646,-0.00205994,0,0,15,-116,20
16767,18,59,4,704,20.0089,-59.9915,-0.000686646,-0.00205994,0,0,14,-117,20
16768,18,59,4,731,20.0089,-59.9915,-0.000686646,-0.00549316,0,0,13,-117,19
16769,18,59,4,731,20.0089,-59.9915,-0.000686646,-0.00549316,0,0,13,-117,19
16770,18,59,4,731,20.0089,-59.9915,-0.000686646,-0.00549316,0,0,13,-117,19
16771,18,59,4,731,20.0089,-59.9915,-0.000686646,-0.00549316,0,0,13,-117,19
16772,18,59,4,731,20.0089,-59.9915,-0.000686646,-0.00549316,0,0,13,-117,19
16773,18,59,4,734,20.0089,-59.9908,0,0.0727844,0,0,9,-117,19
16774,18,59,4,739,20.0095,-59.9915,-0.000686646,0.00137329,0,0,9,-117,20
16775,18,59,4,744,20.0095,-59.9915,-0.00137329,0,0,0,13,-116,20
16776,18,59,4,749,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,19
16777,18,59,4,754,20.0089,-59.9915,-0.000686646,-0.0652313,0,0,17,-118,19
16778,18,59,4,759,20.0089,-59.9915,-0.000686646,-0.0123596,0,0,16,-117,19
16779,18,59,4,764,20.0089,-59.9915,-0.000686646,-0.0453186,0,0,17,-117,20
16780,18,59,4,769,20.0089,-59.9922,0,-0.0569916,0,0,17,-117,18
16781,18,59,4,774,20.0089,-59.9922,-0.000686646,0,0,0,11,-116,19
16782,18,59,4,779,20.0089,-59.9915,0,0,0,0,13,-117,19
16783,18,59,4,784,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,19
16784,18,59,4,789,20.0089,-59.9908,0,0,0,0,12,-117,19
16785,18,59,4,794,20.0089,-59.9915,-0.00137329,0,0,0.0679779,12,-117,18
16786,18,59,4,799,20.0089,-59.9908,-0.000686646,-0.0563049,0,0,13,-117,20
16787,18,59,4,804,20.0082,-59.9922,-0.000686646,0.042572,0,0,9,-117,20
16788,18,59,4,809,20.0089,-59.9915,-0.000686646,0,0,0,12,-116,20
16789,18,59,4,814,20.0089,-59.9915,0,0,0,0,12,-117,18
16790,18,59,4,819,20.0089,-59.9922,-0.000686646,0,0,0,12,-116,19
16791,18,59,4,824,20.0089,-59.9908,-0.000686646,-0.00137329,0,0,11,-116,21
16792,18,59,4,829,20.0089,-59.9908,-0.000686646,-0.0178528,0,0,12,-117,18
16793,18,59,4,834,20.0089,-59.9915,-0.000686646,0,0,0,11,-117,18
16794,18,59,4,839,20.0089,-59.9908,-0.000686646,0,0,0,13,-117,19
16795,18,59,4,844,20.0089,-59.9915,-0.000686646,-0.0624847,0,0,14,-117,18
16796,18,59,4,849,20.0082,-59.9915,-0.000686646,0,0,0,11,-117,20
16797,18,59,4,854,20.0089,-59.9915,0,0.0247192,0,0,12,-117,18
16798,18,59,4,859,20.0089,-59.9915,0,0.0707245,0,-0.00137329,9,-117,19
16799,18,59,4,864,20.0082,-59.9915,0,0.00205994,0,0,11,-117,19
16800,18,59,4,869,20.0089,-59.9915,-0.000686646,0.0192261,0,0,8,-117,19
16801,18,59,4,874,20.0082,-59.9915,-0.00137329,0,0,0.0672913,13,-117,16
16802,18,59,4,879,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,18
16803,18,59,4,884,20.0089,-59.9915,-0.00137329,0,0,0,13,-117,19
16804,18,59,4,889,20.0082,-59.9915,-0.000686646,0,0,0,12,-117,20
16805,18,59,4,894,20.0089,-59.9908,-0.000686646,-0.0563049,0,0,13,-117,19
16806,18,59,4,899,20.0089,-59.9915,-0.000686646,-0.0727844,-0.000686646,0,18,-117,20
16807,18,59,4,904,20.0089,-59.9915,-0.000686646,-0.0185394,0,0,16,-117,19
16808,18,59,4,909,20.0089,-59.9915,-0.000686646,0.00411987,0,0,16,-117,20
16809,18,59,4,914,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,18
16810,18,59,4,919,20.0089,-59.9915,-0.000686646,0.0576782,0,0,13,-117,19
16811,18,59,4,948,20.0089,-59.9908,-0.000686646,0,0,0,13,-118,19
16812,18,59,4,948,20.0089,-59.9908,-0.000686646,0,0,0,13,-118,19
16813,18,59,4,948,20.0089,-59.9908,-0.000686646,0,0,0,13,-118,19
16814,18,59,4,948,20.0089,-59.9908,-0.000686646,0,0,0,13,-118,19
16815,18,59,4,948,20.0089,-59.9908,-0.000686646,0,0,0,13,-118,18
16816,18,59,4,949,20.0089,-59.9915,-0.000686646,0,0,0,13,-118,18
16817,18,59,4,954,20.0082,-59.9908,-0.000686646,-0.000686646,0,0,13,-117,19
16818,18,59,4,959,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,20
16819,18,59,4,964,20.0095,-59.9915,-0.000686646,0,0,0,13,-117,19
16820,18,59,4,969,20.0089,-59.9915,-0.000686646,0,0,0,14,-117,20
16821,18,59,4,974,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,20
16822,18,59,4,979,20.0089,-59.9908,-0.000686646,0,0,0,13,-117,20
16823,18,59,4,984,20.0089,-59.9915,-0.00137329,0,0,0,13,-117,21
16824,18,59,4,989,20.0089,-59.9915,-0.000686646,0,0,0,14,-117,21
16825,18,59,4,994,20.0089,-59.9908,-0.000686646,0.0466919,0,0,13,-117,20
16826,18,59,4,999,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,20
16827,18,59,5,3,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,20
16828,18,59,5,8,20.0089,-59.9915,-0.000686646,-0.063858,0,0,18,-117,21
16829,18,59,5,13,20.0089,-59.9908,0,-0.00617981,0,0,16,-117,19
16830,18,59,5,18,20.0089,-59.9915,-0.000686646,0.042572,0,0,12,-118,20
16831,18,59,5,23,20.0095,-59.9915,-0.00137329,0.00274658,0,0,11,-117,21
16832,18,59,5,28,20.0095,-59.9915,-0.000686646,-0.0274658,0,0,12,-117,20
16833,18,59,5,33,20.0095,-59.9922,-0.000686646,-0.0260925,0,0,14,-117,20
16834,18,59,5,38,20.0089,-59.9915,-0.000686646,-0.00686646,0,0,15,-117,20
16835,18,59,5,43,20.0089,-59.9915,-0.000686646,-0.00411987,0,0,12,-117,19
16836,18,59,5,48,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,19
16837,18,59,5,53,20.0089,-59.9915,-0.000686646,-0.00137329,0,0,12,-118,20
16838,18,59,5,58,20.0095,-59.9908,-0.000686646,0,0,0,12,-118,19
16839,18,59,5,63,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,19
16840,18,59,5,68,20.0095,-59.9915,-0.000686646,-0.00137329,0,0,11,-117,20
16841,18,59,5,73,20.0089,-59.9915,-0.00137329,-0.0494385,0,0,12,-117,20
16842,18,59,5,78,20.0089,-59.9915,0,0.00686646,0,0,11,-118,20
16843,18,59,5,83,20.0089,-59.9915,-0.000686646,-0.0734711,0,0,18,-117,21
16844,18,59,5,88,20.0089,-59.9908,-0.00137329,-0.0611115,-0.000686646,0,14,-117,22
16845,18,59,5,93,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,20
16846,18,59,5,98,20.0089,-59.9915,0,-0.0157928,0,0,12,-117,20
16847,18,59,5,103,20.0089,-59.9915,-0.000686646,-0.0151062,0,0,14,-117,20
16848,18,59,5,108,20.0082,-59.9915,-0.000686646,0.00480652,0,0,14,-117,20
16849,18,59,5,113,20.0089,-59.9915,-0.000686646,-0.00205994,0,0,16,-117,20
16850,18,59,5,118,20.0089,-59.9908,-0.000686646,-0.0075531,0,0,13,-117,20
16851,18,59,5,124,20.0089,-59.9915,-0.000686646,0.0453186,0,0,7,-118,20
16852,18,59,5,129,20.0089,-59.9915,-0.000686646,-0.00686646,0,0,11,-117,22
16853,18,59,5,134,20.0089,-59.9915,-0.000686646,-0.00686646,0,0,11,-117,21
16854,18,59,5,164,20.0095,-59.9915,-0.000686646,-0.0178528,0,0,11,-118,19
16855,18,59,5,164,20.0089,-59.9915,-0.000686646,-0.0192261,0,0,15,-117,20
16856,18,59,5,164,20.0089,-59.9915,-0.000686646,-0.0192261,0,0,15,-117,20
16857,18,59,5,164,20.0089,-59.9915,-0.000686646,-0.0192261,0,0,15,-117,20
16858,18,59,5,165,20.0089,-59.9915,-0.000686646,-0.0192261,0,0,15,-117,20
16859,18,59,5,165,20.0089,-59.9915,-0.000686646,-0.0192261,0,0,15,-117,20
16860,18,59,5,169,20.0095,-59.9915,-0.000686646,-0.042572,0,0,13,-117,20
16861,18,59,5,174,20.0089,-59.9915,-0.000686646,-0.054245,0,0,19,-117,20
16862,18,59,5,179,20.0089,-59.9915,-0.000686646,-0.00274658,0,0,15,-118,21
16863,18,59,5,184,20.0089,-59.9915,0,-0.00686646,0,0,16,-117,20
16864,18,59,5,189,20.0082,-59.9915,-0.000686646,-0.00686646,0,0,15,-117,19
16865,18,59,5,194,20.0082,-59.9908,0,0.00205994,0,0,11,-118,19
16866,18,59,5,199,20.0089,-59.9915,-0.000686646,0.00343323,0,0,14,-117,21
16867,18,59,5,204,20.0089,-59.9915,-0.000686646,0.000686646,0,0,12,-117,20
16868,18,59,5,209,20.0089,-59.9915,-0.000686646,0.00205994,0,0,13,-118,20
16869,18,59,5,214,20.0089,-59.9922,-0.000686646,0.0679779,0,0,6,-118,21
16870,18,59,5,219,20.0089,-59.9922,-0.00137329,0,0,0,12,-117,20
16871,18,59,5,224,20.0089,-59.9908,-0.00137329,0.00617981,0,0,8,-117,21
16872,18,59,5,229,20.0089,-59.9915,-0.000686646,0,0,0,12,-118,22
16873,18,59,5,234,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,21
16874,18,59,5,239,20.0089,-59.9915,-0.000686646,0.00480652,0,0,14,-117,21
16875,18,59,5,244,20.0089,-59.9915,-0.000686646,0.0700378,0,0,9,-117,20
16876,18,59,5,249,20.0082,-59.9915,-0.000686646,0.0714111,0,0,7,-117,21
16877,18,59,5,254,20.0089,-59.9908,-0.000686646,0.011673,0,0,9,-118,20
16878,18,59,5,259,20.0089,-59.9908,-0.000686646,-0.000686646,0,0,12,-118,21
16879,18,59,5,264,20.0089,-59.9908,-0.000686646,-0.000686646,0,0,13,-117,20
16880,18,59,5,269,20.0089,-59.9915,-0.000686646,0,0.0219727,0,12,-119,22
16881,18,59,5,274,20.0089,-59.9915,-0.00137329,-0.0494385,-0.000686646,0,13,-118,21
16882,18,59,5,279,20.0089,-59.9915,-0.000686646,-0.0199127,-0.0411987,0,13,-116,21
16883,18,59,5,284,20.0089,-59.9915,0,-0.0727844,-0.00892639,0,17,-117,22
16884,18,59,5,289,20.0089,-59.9908,-0.00137329,-0.0102997,0,0,13,-118,20
16885,18,59,5,294,20.0089,-59.9915,-0.000686646,-0.0734711,0,0,16,-117,20
16886,18,59,5,299,20.0089,-59.9922,-0.000686646,-0.0453186,0,0,17,-118,21
16887,18,59,5,304,20.0095,-59.9915,-0.000686646,-0.00892639,-0.000686646,0,15,-117,21
16888,18,59,5,309,20.0089,-59.9915,-0.000686646,0.00617981,0,0,14,-118,20
16889,18,59,5,314,20.0089,-59.9915,-0.000686646,0.011673,0,0,12,-118,20
16890,18,59,5,319,20.0095,-59.9922,-0.000686646,0.0473785,0,0,12,-117,19
16891,18,59,5,324,20.0089,-59.9922,-0.00137329,0.00617981,0,0,12,-117,22
16892,18,59,5,329,20.0089,-59.9915,-0.000686646,-0.0109863,0,0,11,-117,21
16893,18,59,5,334,20.0082,-59.9915,-0.000686646,0.0549316,0,0,11,-118,20
16894,18,59,5,339,20.0089,-59.9915,-0.000686646,0.0604248,0,0,7,-118,19
16895,18,59,5,344,20.0095,-59.9915,-0.000686646,0.00205994,0,0,9,-117,20
16896,18,59,5,349,20.0089,-59.9908,-0.000686646,0.0102997,0,0,9,-117,21
16897,18,59,5,354,20.0089,-59.9915,-0.00137329,-0.00686646,0,0,11,-117,21
16898,18,59,5,381,20.0095,-59.9915,0,0.000686646,0,0,13,-118,20
16899,18,59,5,381,20.0095,-59.9915,0,0.000686646,0,0,13,-118,20
16900,18,59,5,381,20.0095,-59.9915,0,0.000686646,0,0,13,-118,20
16901,18,59,5,381,20.0095,-59.9915,0,0.000686646,0,0,13,-118,20
16902,18,59,5,381,20.0095,-59.9915,0,0.000686646,0,0,13,-118,20
16903,18,59,5,384,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,22
16904,18,59,5,389,20.0095,-59.9915,-0.000686646,-0.0494385,0,0,13,-117,21
16905,18,59,5,394,20.0089,-59.9908,-0.000686646,-0.042572,0,0,12,-118,21
16906,18,59,5,399,20.0089,-59.9915,0,0,0,0,13,-118,21
16907,18,59,5,403,20.0089,-59.9915,-0.000686646,-0.054245,0,0,18,-117,22
16908,18,59,5,408,20.0089,-59.9922,-0.000686646,-0.0123596,0,0,16,-117,21
16909,18,59,5,413,20.0089,-59.9915,-0.000686646,-0.065918,0,0,13,-117,23
16910,18,59,5,418,20.0089,-59.9915,-0.000686646,-0.00823975,0,0,13,-117,21
16911,18,59,5,423,20.0089,-59.9915,-0.000686646,0,0,0,12,-118,22
16912,18,59,5,428,20.0089,-59.9915,-0.00137329,-0.0563049,0,0,14,-118,22
16913,18,59,5,433,20.0089,-59.9915,-0.000686646,-0.0363922,0,0,18,-117,21
16914,18,59,5,438,20.0089,-59.9915,-0.000686646,-0.0260925,0,0,16,-117,21
16915,18,59,5,443,20.0089,-59.9915,-0.000686646,-0.00205994,0,0,15,-117,20
16916,18,59,5,448,20.0089,-59.9915,0,-0.0219727,0,0,13,-117,22
16917,18,59,5,453,20.0089,-59.9915,-0.000686646,-0.0144196,0,0,13,-117,22
16918,18,59,5,458,20.0089,-59.9908,-0.000686646,0,0,0,13,-118,22
16919,18,59,5,463,20.0089,-59.9915,-0.00137329,0,0,0,12,-118,22
16920,18,59,5,468,20.0082,-59.9915,-0.00137329,-0.0377655,0,0,16,-118,22
16921,18,59,5,473,20.0082,-59.9915,0,-0.0453186,-0.000686646,0,17,-118,23
16922,18,59,5,478,20.0089,-59.9915,0,-0.0102997,0,0,13,-118,21
16923,18,59,5,483,20.0095,-59.9915,-0.000686646,0.0109863,0,0,13,-117,20
16924,18,59,5,488,20.0095,-59.9915,-0.000686646,0,0,0,12,-117,21
16925,18,59,5,493,20.0089,-59.9922,-0.000686646,0,0,0,11,-117,24
16926,18,59,5,499,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,20
16927,18,59,5,504,20.0089,-59.9908,-0.000686646,0,0,0,13,-118,20
16928,18,59,5,509,20.0089,-59.9915,-0.000686646,0,0,0,12,-118,21
16929,18,59,5,514,20.0089,-59.9915,-0.000686646,0,0,0,12,-117,23
16930,18,59,5,519,20.0089,-59.9915,-0.00137329,0,0,0,13,-117,23
16931,18,59,5,524,20.0089,-59.9915,-0.00137329,0,0,0,13,-118,21
16932,18,59,5,529,20.0089,-59.9908,-0.000686646,0,0,0,11,-117,22
16933,18,59,5,534,20.0089,-59.9922,-0.000686646,0.065918,0,0,8,-118,21
16934,18,59,5,539,20.0089,-59.9915,-0.00137329,0.0192261,0,0,11,-117,21
16935,18,59,5,544,20.0082,-59.9915,-0.00137329,0,0,0,13,-117,22
16936,18,59,5,549,20.0095,-59.9915,-0.000686646,0,0,0,11,-117,22
16937,18,59,5,554,20.0089,-59.9915,-0.000686646,0,-0.00137329,0,13,-117,22
16938,18,59,5,559,20.0089,-59.9915,-0.000686646,0.00823975,0,0,11,-117,22
16939,18,59,5,564,20.0089,-59.9922,-0.000686646,-0.00137329,0,0,12,-117,22
16940,18,59,5,569,20.0089,-59.9915,0,-0.0494385,0,0,13,-117,23
16941,18,59,5,597,20.0089,-59.9915,0,0,0,0,12,-117,22
16942,18,59,5,597,20.0089,-59.9915,0,0,0,0,12,-117,22
16943,18,59,5,597,20.0089,-59.9915,0,0,0,0,12,-117,22
16944,18,59,5,597,20.0089,-59.9915,0,0,0,0,12,-117,22
16945,18,59,5,597,20.0089,-59.9915,0,0,0,0,12,-117,21
16946,18,59,5,599,20.0082,-59.9908,-0.000686646,-0.0178528,0,0,13,-117,22
16947,18,59,5,604,20.0089,-59.9915,-0.000686646,0.0075531,0,0,13,-117,21
16948,18,59,5,609,20.0095,-59.9915,-0.000686646,-0.00617981,0,0,13,-117,21
16949,18,59,5,614,20.0089,-59.9922,-0.000686646,0,0,0,12,-117,20
16950,18,59,5,619,20.0082,-59.9922,-0.000686646,0,0,0,13,-117,22
16951,18,59,5,624,20.0082,-59.9915,-0.000686646,0,0,0,13,-117,24
16952,18,59,5,629,20.0089,-59.9922,-0.000686646,0,0,0,12,-116,24
16953,18,59,5,634,20.0089,-59.9915,0,0,0,0,12,-117,22
16954,18,59,5,639,20.0089,-59.9915,-0.000686646,0,0.0144196,0,13,-117,22
16955,18,59,5,644,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,22
16956,18,59,5,649,20.0089,-59.9922,-0.000686646,-0.0260925,0,0,13,-117,22
16957,18,59,5,654,20.0089,-59.9915,-0.000686646,0.0233459,0,0,13,-117,22
16958,18,59,5,659,20.0089,-59.9922,-0.000686646,0,0,0,13,-117,20
16959,18,59,5,664,20.0089,-59.9915,-0.000686646,0,0,0,13,-117,21
